weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_sub_avg,f1_td_avg,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_sub_avg,f2_td_avg,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,stk_acc_diff,stk_def_diff,td_acc_diff,td_def_diff
7,75.0,2.71,4.33,2,0.3,1.05,185.0,71.0,3.01,3.75,4,0.1,0.8,185.0,31,9,0,16,5,0,38,26,73,69,-5,6,8,1
10,71.0,3.55,4.9,2,0.0,1.24,170.0,72.0,2.73,2.63,2,0.4,0.97,170.0,17,5,0,17,7,0,29,31,72,71,7,3,7,6
2,73.0,2.86,3.98,4,0.8,0.53,145.0,71.0,3.27,4.73,2,0.0,0.0,145.0,15,12,0,20,1,1,29,31,70,69,5,4,75,58
10,72.0,3.03,1.81,2,0.1,3.72,170.0,70.0,1.97,2.92,2,0.0,1.22,170.0,15,6,0,16,2,0,30,33,69,71,-15,-9,10,-6
2,72.0,3.64,3.0,2,0.0,0.0,145.0,73.0,3.0,4.89,2,0.8,5.22,145.0,11,4,0,18,1,0,27,26,68,73,-6,-1,-56,-24
10,71.0,4.28,4.13,2,0.0,0.0,170.0,74.0,3.95,3.42,2,1.6,2.37,170.0,15,5,0,8,4,0,27,27,72,72,8,5,-33,-50
14,65.0,4.75,3.89,2,0.6,2.0,115.0,63.0,4.22,6.85,2,0.0,0.25,115.0,4,6,0,11,1,0,26,28,64,65,3,-11,7,-5
2,67.0,2.74,3.54,2,0.7,0.97,135.0,72.0,1.88,0.7,2,0.0,0.0,135.0,15,4,1,5,3,0,20,30,68,67,28,-10,100,66
4,78.0,5.76,5.81,2,0.0,0.0,250.0,76.0,2.45,2.45,2,0.2,1.23,235.0,11,6,0,20,5,0,28,36,76,75,-1,-7,-24,30
11,68.0,2.84,2.72,4,0.0,3.18,135.0,66.0,4.35,4.79,2,0.4,0.44,125.0,5,3,0,10,3,0,29,21,66,68,4,-2,63,-38
2,69.0,2.96,1.63,2,0.4,3.38,135.0,69.0,4.47,3.04,2,0.0,0.3,145.0,10,7,0,9,7,1,28,27,69,68,5,4,22,3
4,74.0,5.82,3.35,2,0.9,4.41,247.0,72.0,5.23,4.43,2,0.7,0.0,205.0,9,4,0,3,2,0,32,22,72,75,-13,-3,62,100
2,70.0,3.18,3.47,2,0.1,0.64,135.0,69.0,4.45,6.66,2,0.4,0.24,145.0,28,6,0,21,5,0,31,26,67,71,0,3,-18,6
4,83.0,1.97,2.15,2,0.5,0.0,250.0,80.0,2.15,3.54,2,0.9,1.39,265.0,14,3,0,45,18,0,31,37,76,76,-25,-11,-53,-2
3,69.0,2.91,3.88,2,0.4,0.85,125.0,64.0,2.73,3.82,2,0.2,2.16,135.0,18,5,0,15,2,0,24,30,66,64,-7,0,5,-23
6,69.0,4.39,4.32,2,0.5,2.92,155.0,70.0,9.67,8.57,2,0.0,0.0,155.0,29,6,0,21,2,0,33,29,69,71,-14,1,36,12
14,62.0,3.88,3.35,2,1.2,1.88,115.0,60.0,3.46,4.04,2,0.1,0.67,115.0,17,7,0,10,5,0,31,28,63,61,6,-14,36,5
6,70.0,3.17,3.55,2,0.3,0.29,155.0,74.0,3.03,3.21,2,2.8,2.77,155.0,17,4,0,28,8,0,33,28,71,70,-7,-4,-15,1
10,76.0,2.25,2.9,2,0.7,2.86,170.0,75.0,5.21,3.99,2,0.6,0.14,155.0,19,8,1,15,6,0,29,30,71,70,15,0,6,-13
6,73.0,3.53,4.69,4,0.0,0.94,155.0,70.0,3.74,3.98,2,0.0,1.67,155.0,8,2,0,11,1,1,28,29,69,69,-9,1,3,9
14,67.0,4.73,4.8,2,0.5,0.35,115.0,65.0,4.89,3.69,2,0.9,1.2,115.0,8,7,0,14,8,0,30,33,67,64,2,3,0,-38
14,64.0,3.2,3.55,5,1.8,1.53,115.0,65.0,4.92,1.53,0,0.4,0.4,115.0,4,5,0,11,9,0,26,34,63,61,16,9,13,0
10,72.0,6.91,4.98,2,0.0,2.8,170.0,73.0,4.2,4.59,2,0.0,0.57,170.0,11,8,0,10,1,0,29,32,72,70,2,-12,17,13
5,77.0,2.24,5.03,4,0.4,0.39,205.0,72.0,3.84,2.81,5,0.0,1.41,205.0,12,0,0,15,8,0,28,26,76,72,6,8,-4,34
4,76.0,2.95,2.95,2,1.2,1.85,245.0,78.0,2.57,3.37,4,0.0,0.96,264.0,10,4,0,8,2,0,28,30,75,73,-8,-1,-33,64
2,69.0,7.36,4.07,5,1.4,0.51,145.0,70.0,3.65,4.59,2,0.5,1.06,145.0,14,1,0,26,11,0,26,34,68,68,-16,-11,-34,-4
2,71.0,3.02,2.95,2,1.7,1.31,145.0,71.0,2.93,4.32,4,1.5,0.21,145.0,20,6,0,21,8,0,25,29,70,68,-8,-20,-69,-9
0,67.0,3.69,3.53,2,0.5,0.46,135.0,71.0,1.95,4.85,2,0.8,1.91,135.0,23,6,1,18,3,0,29,28,66,67,-11,-8,-4,15
6,70.0,4.21,2.05,4,0.7,0.35,155.0,69.0,3.27,4.36,2,0.2,2.37,155.0,13,4,0,13,3,0,30,34,70,69,-6,-16,-8,-17
7,75.0,4.15,3.06,4,0.1,1.51,205.0,73.0,3.96,2.75,2,1.1,1.08,185.0,13,4,0,11,3,0,30,29,73,73,-3,0,14,-4
0,72.0,3.96,3.81,2,0.2,0.91,135.0,73.0,4.8,4.49,5,0.3,0.0,135.0,7,4,1,10,1,0,26,23,69,70,-9,-2,35,-8
13,68.0,4.18,4.27,2,0.8,0.74,125.0,66.0,2.51,2.78,2,0.3,2.57,125.0,19,10,0,13,7,0,33,33,66,66,-8,-6,-18,-33
0,67.0,4.05,6.0,4,0.4,0.37,135.0,70.0,4.31,2.77,2,0.2,1.25,135.0,13,3,0,13,8,0,32,29,66,69,7,5,-28,12
0,65.0,3.11,4.68,2,1.2,3.13,135.0,71.0,3.93,1.74,4,0.0,1.37,125.0,22,5,0,8,2,0,25,21,66,65,11,17,14,21
0,68.0,2.2,3.75,2,0.0,6.75,135.0,66.0,3.15,3.97,2,0.1,1.77,135.0,9,4,0,13,6,0,26,37,66,66,-9,1,11,18
0,67.0,2.94,3.52,2,0.1,0.52,135.0,71.0,2.79,2.72,4,0.8,1.44,135.0,22,8,1,35,10,0,28,37,66,69,-10,15,-42,13
6,68.0,5.09,7.12,2,0.0,0.0,155.0,70.0,2.8,2.74,2,0.7,2.42,155.0,14,3,0,10,3,0,31,31,68,66,19,-1,-50,-38
7,74.0,1.36,3.25,2,0.0,1.95,185.0,77.0,3.92,1.36,2,0.5,3.07,185.0,11,2,0,9,3,0,25,30,72,75,28,25,63,72
10,74.0,4.16,3.57,4,0.0,0.71,170.0,70.0,3.28,3.57,4,0.7,1.89,170.0,28,14,0,29,12,0,35,33,71,68,0,-2,27,5
2,70.0,3.26,3.63,2,0.2,1.5,145.0,71.0,2.66,2.88,2,1.0,1.63,145.0,15,2,0,19,8,0,32,35,66,68,-9,8,13,3
10,71.0,4.5,4.27,2,0.0,0.61,170.0,73.0,4.02,4.27,2,0.0,0.54,170.0,13,6,0,28,3,0,26,31,70,72,8,-7,-3,10
5,76.0,3.84,3.41,2,1.0,2.0,205.0,77.0,2.89,4.18,2,2.4,4.42,205.0,30,7,0,15,5,0,38,30,74,75,-8,-8,-19,-11
5,77.0,2.82,3.72,5,0.0,0.18,185.0,78.0,2.76,3.44,2,0.3,1.18,205.0,13,4,0,25,8,0,33,34,71,74,2,13,-19,-14
7,75.0,3.33,3.8,2,3.0,0.0,185.0,74.0,2.44,2.94,2,0.0,1.38,185.0,7,2,0,11,4,0,27,27,74,72,-4,-1,-44,-13
10,72.0,3.63,3.63,5,0.0,2.37,170.0,71.0,3.59,4.78,2,0.0,1.05,170.0,5,3,0,14,4,0,35,31,71,70,3,-11,46,-28
10,74.0,2.62,3.66,2,0.0,1.94,170.0,74.0,3.08,3.41,4,0.4,0.18,170.0,15,7,0,17,5,0,36,30,73,73,7,11,70,20
6,70.0,2.31,2.65,2,0.4,2.18,155.0,68.0,3.77,5.43,2,0.0,0.0,155.0,15,8,0,17,6,0,34,32,68,68,-9,-11,45,-47
7,74.0,3.22,3.2,2,0.0,1.95,185.0,78.0,2.7,2.45,5,0.0,0.94,185.0,12,4,0,6,4,0,28,30,72,71,-6,7,17,46
10,74.0,4.18,2.5,2,1.4,0.85,170.0,73.0,2.55,3.35,2,0.2,1.56,170.0,19,9,0,31,12,0,33,28,72,72,4,-20,-23,-10
12,68.0,2.25,7.28,2,0.4,0.66,145.0,69.0,2.83,2.82,4,0.1,0.55,135.0,21,2,0,12,5,0,32,36,68,68,18,7,24,15
6,75.0,4.16,4.01,2,0.1,0.49,155.0,70.0,1.65,4.11,2,0.7,5.35,155.0,20,8,0,28,0,0,31,29,71,70,-6,-7,-3,-4
6,75.0,4.72,4.73,5,0.4,0.4,155.0,73.0,2.41,2.86,2,0.0,2.5,155.0,20,8,0,14,3,0,27,24,72,70,7,-3,-7,14
14,64.0,3.54,4.12,2,1.6,1.83,115.0,63.0,2.86,2.22,0,0.3,3.53,115.0,8,1,1,16,6,0,30,30,64,61,3,10,7,21
10,80.0,2.22,3.86,2,0.3,2.62,170.0,75.0,2.34,3.56,2,1.2,0.58,170.0,21,8,0,30,13,0,30,33,75,74,7,-1,-9,24
5,74.0,3.23,5.39,4,0.0,1.2,205.0,76.0,2.85,3.01,4,0.2,0.0,205.0,14,3,0,9,4,0,22,27,72,73,16,21,66,29
2,73.0,2.16,2.94,2,0.3,2.16,145.0,70.0,4.29,4.31,4,0.3,0.67,145.0,17,4,0,21,6,1,29,28,70,72,0,13,42,-16
7,73.0,2.77,2.99,2,0.2,2.4,185.0,74.0,2.85,4.05,4,0.6,1.43,185.0,20,4,1,14,4,1,30,24,72,72,-7,-8,5,-18
3,66.0,2.43,3.83,0,1.6,1.9,125.0,68.0,3.47,4.22,2,2.1,1.65,135.0,13,3,1,16,6,0,24,26,66,69,5,17,32,70
0,65.0,4.04,3.05,2,0.3,0.77,135.0,66.0,2.3,3.53,4,1.4,4.28,135.0,11,3,0,16,9,1,23,31,66,67,-10,-9,-46,-9
2,71.0,2.98,3.09,2,0.4,1.18,145.0,70.0,6.26,5.64,2,0.0,0.55,145.0,28,17,0,14,3,0,32,27,69,70,-13,4,18,15
13,65.0,2.63,3.4,2,1.0,1.31,115.0,64.0,4.73,4.53,2,0.5,1.0,125.0,8,4,0,9,6,0,24,31,64,65,5,-17,-17,-27
10,76.0,2.17,4.6,5,0.2,3.44,170.0,74.0,2.64,2.24,5,1.3,0.33,170.0,16,1,0,9,4,1,31,30,72,71,14,28,0,52
2,73.0,3.92,4.22,4,0.1,0.52,155.0,71.0,2.8,3.27,2,1.3,2.52,145.0,20,15,0,25,8,0,32,34,70,70,1,5,10,20
6,73.0,4.02,4.83,2,0.6,1.06,170.0,71.0,3.07,3.76,4,0.5,0.92,155.0,26,8,0,13,6,0,32,30,74,72,6,1,-10,-21
6,71.0,3.47,3.19,2,1.4,3.3,155.0,71.0,5.52,6.0,0,0.0,0.0,155.0,8,1,1,8,8,0,28,34,69,71,2,1,40,29
11,68.0,5.92,6.16,2,0.1,0.28,135.0,68.0,4.04,3.12,2,0.5,1.62,135.0,12,5,0,6,4,0,30,31,69,64,-4,8,28,65
0,68.0,1.95,2.8,4,0.3,2.8,135.0,73.0,2.55,2.7,2,1.2,2.46,135.0,8,5,0,16,8,0,39,31,66,69,8,-8,-14,4
13,66.0,3.39,3.79,2,0.7,0.46,125.0,67.0,1.44,2.23,5,0.7,1.31,125.0,15,7,0,18,8,1,32,32,66,67,-18,14,-21,39
14,60.0,3.31,2.75,2,0.2,0.2,115.0,67.0,4.11,3.88,4,0.0,0.36,125.0,9,4,0,8,3,0,29,26,60,65,-11,10,-5,17
2,69.0,2.71,1.28,2,0.4,3.45,145.0,69.0,3.58,3.44,2,1.1,2.66,145.0,9,3,0,21,12,0,24,29,68,70,-8,15,-3,-31
4,83.0,1.97,2.15,2,0.5,0.0,250.0,80.0,3.69,4.95,2,0.0,2.2,240.0,14,3,0,19,3,0,32,36,76,76,-15,-8,-37,-2
5,72.0,2.75,4.25,2,0.5,1.95,235.0,75.0,3.93,5.04,2,0.0,0.48,205.0,22,2,0,16,4,0,39,29,71,74,6,-1,22,1
2,75.0,5.34,7.09,2,0.2,0.36,145.0,72.0,6.36,5.12,2,0.0,0.47,145.0,13,1,0,20,4,0,27,30,71,71,9,5,67,13
5,76.0,5.34,4.26,2,0.0,0.53,205.0,75.0,3.07,2.77,2,0.0,2.22,205.0,17,11,0,19,7,0,33,38,75,73,-10,-4,-1,0
0,70.0,4.65,5.66,4,0.0,0.0,135.0,71.0,3.89,5.11,2,0.8,1.25,135.0,22,3,0,17,4,0,27,31,67,68,4,1,-36,25
2,70.0,5.11,2.63,2,0.0,1.14,145.0,72.0,4.33,4.65,2,0.1,0.71,135.0,8,5,0,10,8,0,31,28,67,70,-4,-2,-30,6
10,72.0,6.91,4.98,2,0.0,2.8,170.0,73.0,4.2,4.59,2,0.0,0.57,170.0,11,8,0,10,1,0,30,33,72,70,2,-12,17,13
3,65.0,2.17,2.94,2,0.1,3.01,125.0,67.0,3.47,4.4,2,1.4,0.96,125.0,19,8,0,21,4,0,30,28,65,65,-2,0,5,-8
2,71.0,3.07,4.15,2,1.0,2.73,145.0,70.0,2.87,4.25,4,0.6,0.58,145.0,12,2,0,16,4,0,27,29,67,67,13,-6,4,-39
2,70.0,3.13,3.93,0,0.2,4.56,145.0,70.0,4.45,4.36,2,0.3,0.64,145.0,17,5,1,22,9,0,29,34,67,70,-2,11,17,7
6,71.0,2.51,1.95,4,0.8,4.08,155.0,70.0,0.76,2.1,2,0.8,3.4,155.0,40,14,0,18,1,0,35,27,70,70,-25,-9,-15,-1
7,72.0,2.81,2.54,2,1.4,2.46,185.0,77.0,2.91,3.39,4,0.5,2.8,185.0,26,8,0,20,7,0,39,34,73,73,1,8,9,-40
2,66.0,3.07,4.42,2,1.1,3.89,155.0,74.0,3.86,4.08,2,0.2,2.44,145.0,18,9,0,20,6,0,32,28,66,71,9,6,-6,13
6,71.0,2.14,3.58,2,0.9,7.02,155.0,72.0,2.32,1.56,2,1.2,1.45,145.0,13,1,0,14,7,0,32,31,67,70,14,1,12,-20
10,73.0,7.14,6.68,2,0.0,1.18,170.0,70.0,4.14,4.44,4,0.1,0.96,155.0,22,8,0,21,9,0,29,30,70,68,7,-1,28,10
6,71.0,3.7,4.95,2,0.3,1.12,155.0,71.0,2.82,2.33,4,1.0,1.02,170.0,24,10,1,16,6,0,32,30,70,70,7,16,-13,-7
2,73.0,3.23,2.32,2,1.5,0.37,145.0,70.0,1.7,2.88,2,0.4,3.38,145.0,14,6,0,13,2,0,31,27,67,68,-4,-13,-46,-65
13,68.0,4.58,4.35,2,0.1,0.0,125.0,69.0,2.87,2.98,2,0.3,1.68,125.0,13,2,0,12,6,0,30,32,69,66,-3,-9,-41,-10
14,65.0,2.11,1.94,2,0.0,1.72,115.0,63.0,3.11,3.01,2,0.3,1.38,115.0,9,5,0,10,8,1,36,33,65,64,3,-6,4,13
13,72.0,4.74,4.49,2,0.0,0.0,125.0,64.0,4.18,4.32,2,0.2,1.0,125.0,9,2,2,6,2,0,29,30,67,65,-17,1,-30,-15
6,69.0,4.43,3.92,4,0.7,0.24,155.0,72.0,2.55,3.29,2,0.4,4.0,155.0,11,3,0,12,2,0,29,36,68,70,-8,0,-10,42
10,76.0,4.46,3.06,2,1.3,1.08,170.0,73.0,2.42,3.53,2,0.7,1.37,170.0,14,3,0,17,7,0,29,37,72,72,-5,-6,3,23
2,72.0,6.38,4.52,2,0.2,0.44,145.0,70.0,4.16,7.14,5,0.6,1.24,135.0,16,6,0,12,1,0,27,26,72,71,-7,4,-32,30
7,74.0,1.57,2.59,4,0.4,1.21,185.0,75.0,4.15,3.06,4,0.1,1.51,205.0,24,8,0,13,4,0,40,31,73,73,8,9,25,-1
13,65.0,7.94,3.7,2,0.0,0.0,125.0,66.0,2.16,3.02,4,0.4,1.94,125.0,8,3,0,18,3,0,30,30,67,65,-13,-20,-51,-8
6,67.0,2.49,2.44,2,0.6,4.11,170.0,73.0,2.51,3.7,4,0.0,1.62,155.0,26,3,0,23,8,0,37,29,66,70,1,-11,-14,-25
4,75.0,4.3,4.27,2,0.5,0.45,249.0,77.0,3.08,3.43,4,0.0,1.09,265.0,6,3,0,12,4,0,26,33,75,75,13,1,26,18
0,68.0,4.43,3.96,2,0.0,0.65,145.0,70.0,3.82,3.43,5,1.4,0.76,135.0,26,3,0,15,5,1,33,26,67,68,-9,5,12,-3
7,76.0,4.28,3.06,2,0.8,0.41,205.0,76.0,2.19,4.44,2,0.1,0.83,205.0,32,14,0,21,7,0,30,34,76,74,0,-13,-14,-17
10,72.0,3.73,2.42,2,0.4,1.2,170.0,75.0,3.34,4.87,2,0.2,0.87,170.0,14,7,1,29,11,1,36,34,72,74,-3,-3,-7,12
6,70.0,3.0,3.0,2,0.2,0.68,155.0,74.0,2.39,1.88,4,0.4,3.92,155.0,13,5,0,15,2,0,32,35,69,71,3,21,20,-26
14,67.0,3.26,3.89,2,1.3,1.29,115.0,62.0,3.13,1.57,2,0.0,3.91,115.0,10,4,0,6,5,0,26,36,65,64,-13,21,-63,0
0,65.0,5.37,3.36,2,1.9,0.85,135.0,71.0,2.79,2.72,4,0.8,1.44,135.0,18,7,0,35,10,0,31,38,66,69,-4,18,-41,10
3,68.0,2.4,2.44,2,2.4,1.78,125.0,69.0,1.72,1.58,5,2.6,0.53,125.0,17,1,0,9,2,0,31,24,65,66,15,-7,-3,36
7,77.0,2.43,4.18,4,1.1,0.67,205.0,73.0,3.21,3.71,4,0.0,1.79,185.0,16,5,0,13,4,0,34,41,75,72,-1,-4,-1,-10
4,80.0,1.9,3.69,2,0.0,7.05,265.0,72.0,2.9,2.81,2,0.2,0.51,265.0,12,2,0,13,14,1,27,44,76,70,8,4,5,-39
4,74.0,5.82,3.35,2,0.9,4.41,247.0,75.0,3.54,4.09,4,0.0,0.0,264.0,9,4,0,10,3,0,33,25,72,74,-9,-16,62,58
10,73.0,2.02,3.07,2,0.8,1.99,170.0,71.0,3.55,4.9,2,0.0,1.24,170.0,15,4,0,17,5,0,24,30,71,72,3,2,2,3
5,78.0,3.1,4.29,2,0.0,2.8,205.0,79.0,2.55,2.7,2,1.5,0.74,205.0,9,2,0,7,3,0,32,27,73,75,-14,-1,16,48
6,70.0,4.53,3.25,2,0.0,1.55,155.0,68.0,4.86,3.66,2,0.7,0.68,155.0,16,10,3,17,12,0,30,34,71,70,5,3,26,-16
7,80.0,5.66,2.74,2,0.0,4.47,185.0,80.0,2.6,4.46,5,0.4,0.0,185.0,11,2,0,18,0,0,26,29,75,76,0,-27,25,-85
2,71.0,3.14,6.15,2,0.4,2.16,145.0,71.0,2.58,2.22,2,0.0,5.73,145.0,21,1,0,11,1,0,30,26,66,71,11,12,-18,6
3,65.0,3.01,3.51,5,1.0,0.25,125.0,67.0,2.23,1.38,2,0.6,1.95,125.0,17,8,0,23,6,0,30,33,65,65,2,-6,-6,-23
6,69.0,4.09,3.68,2,0.0,0.74,155.0,67.0,3.5,3.36,2,0.1,1.36,155.0,22,16,0,19,10,2,34,37,68,67,0,8,-15,17
0,69.0,3.63,3.26,4,0.0,0.5,135.0,69.0,2.43,3.49,0,0.7,2.64,135.0,11,7,2,9,3,0,27,28,67,68,-3,-15,-29,-20
10,72.0,3.17,2.93,2,0.0,0.25,170.0,71.0,4.49,3.8,2,0.0,0.33,170.0,13,5,0,6,2,0,30,27,71,71,10,2,50,86
10,75.0,5.21,3.99,2,0.6,0.14,155.0,73.0,4.23,4.34,2,1.3,1.21,155.0,15,6,0,36,13,0,31,35,70,73,-11,-7,-3,1
4,79.0,2.29,2.63,2,0.0,0.52,260.0,78.0,3.2,3.61,2,0.1,1.48,249.0,22,7,0,17,6,0,33,33,75,75,-2,-8,-36,-28
6,70.0,2.47,3.09,4,0.5,1.08,155.0,76.0,3.31,4.13,2,0.7,0.26,155.0,24,7,0,13,5,0,40,31,69,75,5,0,12,4
10,76.0,2.95,3.86,2,0.0,0.43,170.0,70.0,3.42,3.73,2,0.3,0.71,170.0,17,5,0,28,15,0,31,35,74,69,5,-1,40,-6
2,70.0,5.89,4.65,2,0.4,2.02,145.0,72.0,4.33,4.65,2,0.1,0.71,135.0,18,9,0,10,8,0,28,28,70,70,0,-4,-17,19
6,71.0,1.96,3.58,2,0.6,1.81,170.0,72.0,5.64,3.68,2,0.3,1.23,155.0,11,2,0,12,5,0,22,31,72,70,18,8,-46,-42
6,68.0,3.9,6.26,2,0.0,2.98,155.0,74.0,3.1,5.19,2,0.9,0.57,155.0,15,4,0,16,2,0,30,33,69,69,18,-3,19,-13
10,75.0,3.57,6.04,4,0.4,0.85,170.0,78.0,6.39,3.15,2,0.7,0.0,170.0,13,2,0,7,5,0,28,27,71,74,23,11,50,92
3,68.0,2.82,3.22,2,0.4,0.95,135.0,66.0,1.78,0.96,2,0.7,3.61,125.0,11,4,0,8,2,0,27,32,66,66,-4,17,9,1
11,67.0,4.08,4.56,2,0.7,0.18,125.0,67.0,3.17,2.04,0,1.1,0.91,135.0,8,5,0,6,6,0,24,30,68,67,-3,8,-11,27
10,72.0,3.13,2.69,2,0.3,2.53,170.0,72.0,3.02,4.42,2,0.6,0.0,170.0,29,17,0,17,5,0,38,28,70,71,4,-10,36,41
7,76.0,3.04,3.19,4,1.9,0.76,185.0,76.0,3.55,3.07,2,0.0,1.81,185.0,11,3,1,15,5,0,28,32,72,74,17,6,10,-59
2,70.0,3.26,3.63,2,0.2,1.5,145.0,71.0,2.98,3.09,2,0.4,1.18,145.0,15,2,0,28,17,0,33,32,66,69,-4,9,7,-15
14,62.0,5.28,6.55,2,0.5,3.21,115.0,60.0,3.46,4.04,2,0.1,0.67,115.0,20,7,0,10,5,0,27,29,61,61,4,-11,44,24
5,80.0,2.86,2.59,4,0.6,1.34,205.0,73.0,3.09,2.29,2,0.5,1.85,205.0,24,13,0,15,7,0,35,35,75,70,6,-11,10,-35
10,76.0,4.11,4.22,2,0.6,1.89,170.0,71.0,4.5,4.27,2,0.0,0.61,170.0,15,7,0,13,6,0,33,27,71,70,2,-1,13,-7
0,70.0,3.9,3.78,2,0.5,1.49,145.0,66.0,5.98,5.01,5,0.6,1.25,135.0,36,9,0,19,10,0,31,32,66,66,-9,3,15,7
11,68.0,2.93,3.46,2,1.1,0.35,135.0,66.0,2.06,2.37,2,0.5,4.67,135.0,9,5,1,11,5,0,41,38,66,66,-3,18,36,-15
14,67.0,3.87,3.25,2,0.5,0.33,125.0,64.0,5.3,5.88,2,0.1,0.39,115.0,9,3,0,10,7,0,27,33,67,63,-25,-10,-22,-26
10,73.0,3.34,4.85,4,0.0,0.59,170.0,77.0,3.58,3.23,2,1.3,0.2,170.0,16,7,0,22,13,2,37,35,72,74,0,10,10,-4
5,74.0,2.92,2.39,2,0.0,0.0,205.0,75.0,3.2,3.05,4,0.1,0.09,205.0,13,4,0,33,13,0,30,32,75,74,-5,-3,-16,-82
0,67.0,1.61,1.59,2,2.1,2.92,135.0,70.0,1.68,1.75,2,0.8,2.11,135.0,26,10,0,15,8,0,34,32,66,67,-4,-1,-13,-30
3,68.0,1.88,2.57,2,0.2,2.83,125.0,65.0,3.11,4.68,2,1.2,3.13,135.0,12,6,0,22,5,0,27,26,66,66,-6,2,4,-41
0,71.0,2.68,2.92,2,3.1,3.06,145.0,72.0,3.96,3.81,2,0.2,0.91,135.0,14,2,0,7,4,1,24,27,70,69,26,-10,19,-70
12,68.0,4.12,5.05,2,0.3,2.39,135.0,68.0,2.25,7.28,2,0.4,0.66,145.0,12,5,0,21,2,0,29,33,66,68,0,-15,-2,-74
2,69.0,7.36,4.07,5,1.4,0.51,145.0,68.0,2.39,3.6,2,0.3,2.36,145.0,14,1,0,22,7,1,27,37,68,66,-6,-19,-15,-9
0,70.0,4.31,2.77,2,0.2,1.25,135.0,72.0,4.06,6.75,5,1.3,1.31,135.0,13,8,0,10,0,0,30,24,69,71,-12,-17,3,-3
4,77.0,2.69,3.55,2,0.3,0.52,240.0,84.0,4.0,3.13,2,1.7,0.58,265.0,28,19,0,33,12,0,39,30,75,83,-3,13,-14,24
11,68.0,1.63,2.57,4,0.8,2.77,145.0,68.0,3.82,2.74,2,0.8,2.03,135.0,10,4,0,10,1,0,36,27,66,68,26,-10,8,-50
14,63.0,4.07,3.24,2,0.9,0.46,115.0,69.0,3.56,3.1,4,0.5,1.33,115.0,7,1,0,7,5,0,25,31,64,67,-10,15,-30,-66
6,72.0,2.66,3.95,4,0.9,1.77,155.0,72.0,3.25,3.07,2,0.0,1.52,155.0,17,4,1,11,2,0,29,26,70,69,8,10,4,23
0,66.0,3.55,3.28,2,0.0,0.8,135.0,65.0,6.17,5.29,2,1.1,0.92,135.0,21,11,0,18,4,0,34,32,63,66,-2,4,7,0
7,71.0,3.35,3.02,4,0.5,1.69,185.0,76.0,2.58,2.65,2,1.2,3.55,185.0,34,10,1,18,10,0,40,35,69,74,-1,-1,-6,15
10,72.0,2.73,2.63,2,0.4,0.97,170.0,74.0,2.84,2.74,2,1.5,1.8,170.0,17,7,0,27,14,1,32,43,71,72,-9,-2,-6,-13
0,68.0,3.61,2.53,2,0.8,2.57,135.0,64.0,3.06,4.25,2,0.0,3.58,135.0,21,10,0,18,2,1,34,29,68,66,-15,-10,-23,-6
5,79.0,2.64,3.45,2,1.2,3.25,205.0,76.0,4.79,3.85,2,0.0,0.0,205.0,10,0,0,8,3,0,30,31,74,75,1,10,42,36
4,77.0,2.45,3.61,2,1.1,1.65,231.0,80.0,2.48,5.36,2,0.2,0.75,250.0,23,8,1,31,7,0,41,30,76,79,-9,-2,-45,-45
5,78.0,2.76,3.44,2,0.3,1.18,205.0,79.0,3.97,3.43,2,0.4,0.53,205.0,25,8,0,17,6,0,35,38,74,73,-5,4,34,-5
0,71.0,6.07,4.02,2,0.0,0.5,135.0,68.0,5.3,3.83,2,0.0,0.42,135.0,17,9,0,16,2,0,32,25,68,67,-13,-12,-3,-2
10,74.0,2.05,2.53,4,0.4,1.39,170.0,75.0,2.89,2.17,4,0.6,1.76,170.0,18,3,0,17,6,1,27,31,74,72,8,-4,-4,-7
7,75.0,5.01,2.64,4,0.0,0.0,185.0,73.0,2.1,3.86,2,1.9,2.52,185.0,22,9,0,10,6,0,33,35,71,70,-23,-5,-50,-43
10,74.0,3.08,3.41,4,0.4,0.18,170.0,77.0,3.55,2.38,5,0.0,0.87,170.0,17,5,0,7,2,0,31,27,73,72,8,18,-10,53
2,73.0,2.31,5.28,2,0.0,0.0,145.0,73.0,4.84,5.85,2,2.7,0.89,145.0,11,1,1,12,3,0,27,30,68,72,-7,20,-33,19
5,76.0,2.49,2.33,2,1.5,1.65,205.0,75.0,1.15,3.32,2,0.0,0.69,205.0,12,4,1,12,1,0,31,26,75,75,-8,-19,-12,-28
6,70.0,2.93,3.73,4,0.6,0.75,155.0,75.0,1.59,2.47,2,0.2,1.54,155.0,23,9,0,23,14,1,28,34,70,71,2,-10,9,-7
4,77.0,2.53,2.95,2,3.2,3.16,240.0,77.0,3.3,3.97,2,0.0,0.0,240.0,11,0,0,13,4,0,29,35,75,76,17,-19,66,72
6,70.0,4.44,4.06,2,0.2,0.64,155.0,70.0,1.65,4.11,2,0.7,5.35,155.0,14,6,1,28,0,0,31,30,70,70,-9,-6,-29,-10
14,65.0,3.88,3.95,2,0.9,2.17,115.0,65.0,2.73,6.18,2,0.1,0.3,125.0,9,4,0,16,3,0,26,31,65,66,-5,-6,-7,-35
