weight_class,f1_reach,f1_stance,f1_weight,f2_reach,f2_stance,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,slpm_diff,sapm_diff,stk_atk_diff,stk_def_diff,stk_acc_diff,td_acc_diff,td_def_diff
10,76.0,2,170.0,72.0,4,170.0,27,5,1,31,12,0,29,26,72,70,-0.14000000000000012,-1.2600000000000002,12,-3,12,26,9
5,70.0,2,205.0,74.0,4,185.0,15,11,0,24,8,0,28,29,71,73,-1.0299999999999998,0.26,-16,-2,-16,-29,-33
6,68.0,2,145.0,68.0,2,145.0,15,6,0,24,7,1,23,23,66,67,1.71,-0.010000000000000231,1,3,1,4,-3
10,78.0,2,205.0,72.0,4,155.0,22,6,0,40,20,1,23,31,74,69,1.82,-0.45999999999999996,10,0,10,15,52
6,71.0,2,145.0,66.0,2,155.0,28,17,0,21,16,1,21,25,69,66,1.45,-0.6000000000000001,8,-4,8,-2,65
4,73.0,2,265.0,77.0,2,234.0,8,3,1,8,5,0,29,32,73,74,2.01,-1.23,33,-11,33,-42,-45
6,68.0,2,155.0,68.0,2,145.0,16,9,0,13,13,1,24,32,70,66,1.1700000000000004,0.5099999999999998,11,-13,11,1,7
7,75.0,4,185.0,77.0,4,185.0,29,7,0,34,10,0,33,32,73,74,1.0599999999999996,0.08999999999999986,-18,1,-18,-11,-6
4,80.0,2,265.0,76.0,2,230.0,30,7,0,12,7,0,31,30,80,75,1.2000000000000006,-0.20000000000000018,-15,9,-15,47,16
6,69.0,2,155.0,68.0,4,155.0,14,9,0,12,6,0,30,25,67,69,1.8,2.33,-18,11,-18,-27,35
5,78.0,2,205.0,75.0,2,185.0,17,8,0,14,7,2,30,30,76,75,0.8699999999999999,-0.3700000000000001,4,-4,4,4,10
7,74.0,2,185.0,73.0,2,185.0,12,7,1,17,7,0,32,23,75,74,0.009999999999999787,1.3299999999999996,7,-6,7,7,-30
7,75.0,4,170.0,80.0,2,185.0,35,12,0,26,16,0,26,32,74,75,0.51,-0.4500000000000002,-14,14,-14,23,49
7,76.0,2,185.0,72.0,4,170.0,15,8,0,28,9,0,30,30,73,73,1.0199999999999998,0.9800000000000004,-4,-4,-4,25,-30
10,72.0,2,170.0,71.0,2,170.0,29,17,0,24,9,0,27,32,70,69,0.41999999999999993,0.9299999999999997,14,-6,14,-64,6
6,68.0,2,155.0,70.0,2,145.0,23,4,1,15,5,0,35,26,68,68,-3.03,-0.08999999999999986,-6,-11,-6,-4,-54
5,75.0,2,205.0,75.0,2,185.0,24,8,1,31,9,0,28,28,72,73,-2.19,-0.29000000000000004,-1,-2,-1,1,10
5,72.0,2,205.0,74.0,2,205.0,13,8,1,16,3,0,35,25,72,74,-0.8599999999999999,0.6500000000000004,4,-15,4,10,-37
10,72.0,2,170.0,70.0,2,170.0,19,8,0,20,12,0,25,31,70,69,-0.07999999999999963,-0.06000000000000005,-2,-2,-2,18,20
7,75.0,2,185.0,77.0,2,205.0,47,16,0,26,14,0,30,27,72,73,-1.9000000000000001,-0.33999999999999986,-7,6,-7,-15,-26
6,68.0,2,145.0,70.0,4,155.0,22,7,1,25,9,0,26,31,66,67,0.43000000000000016,-0.6399999999999997,-4,5,-4,1,5
10,68.0,2,170.0,70.0,2,170.0,31,18,5,28,15,0,33,24,71,69,0.029999999999999805,-0.3900000000000001,4,-4,4,-5,-8
6,71.0,2,155.0,66.0,2,135.0,28,16,0,20,3,0,23,38,70,66,2.33,1.3199999999999994,-1,11,-1,33,4
6,67.0,2,155.0,74.0,2,155.0,17,16,0,21,10,0,27,34,67,70,0.55,2.8000000000000003,-5,-4,-5,-7,58
10,68.0,5,170.0,78.0,5,185.0,32,16,7,14,5,0,33,21,67,76,0.11000000000000032,1.0699999999999998,-1,17,-1,34,13
6,70.0,2,155.0,70.0,2,155.0,35,16,0,21,5,1,26,24,67,69,-1.19,0.1299999999999999,-3,9,-3,-9,17
10,70.0,2,155.0,71.0,2,170.0,22,12,1,19,5,0,27,23,68,70,0.8300000000000001,-1.6800000000000002,-3,22,-3,4,13
10,69.0,2,170.0,71.0,2,170.0,8,4,0,11,4,0,30,26,69,71,1.0100000000000002,-0.7599999999999998,-3,-4,-3,0,10
10,71.0,2,155.0,70.0,2,170.0,14,6,0,2,2,0,30,29,70,70,2.61,1.27,27,34,27,31,53
10,69.0,2,170.0,77.0,2,170.0,3,1,0,22,13,2,27,24,69,74,-2.4299999999999997,-2.38,20,-23,20,-32,-66
10,69.0,2,170.0,68.0,2,170.0,3,2,0,8,4,0,27,33,69,68,-1.1,-2.21,21,42,21,-34,-43
10,71.0,2,185.0,72.0,2,170.0,15,8,0,3,3,0,33,25,71,70,-1.4100000000000001,-1.1599999999999997,-27,-8,-27,-36,-100
10,70.0,2,170.0,75.0,4,170.0,7,3,0,8,4,0,29,30,70,75,0.26,2.7,16,43,16,100,25
10,74.0,2,170.0,73.0,2,170.0,6,2,0,23,12,0,25,28,74,72,0.9399999999999997,0.33999999999999986,-1,-11,-1,-70,-45
10,76.0,2,185.0,73.0,5,170.0,26,2,0,45,9,0,26,34,71,69,1.6399999999999997,0.039999999999999813,0,19,0,24,48
5,74.0,2,205.0,76.0,2,205.0,35,12,1,21,8,0,31,38,71,74,-0.18000000000000016,-0.52,5,4,5,-22,-19
4,74.0,2,230.0,81.0,2,265.0,13,5,0,22,5,0,25,30,74,76,0.98,0.6199999999999997,-14,-5,-14,-21,-24
5,78.0,2,205.0,74.0,4,185.0,12,10,0,24,8,0,23,29,70,73,-0.33000000000000007,1.0399999999999998,-8,-5,-8,-18,3
6,72.0,4,155.0,68.0,2,155.0,40,20,1,48,15,3,31,24,69,69,-1.53,0.43999999999999995,-3,-6,-3,-21,-36
5,77.0,4,185.0,75.0,2,205.0,12,5,0,15,9,0,26,29,74,74,2.7600000000000002,1.1400000000000001,-7,25,-7,28,64
6,67.0,2,135.0,72.0,2,155.0,18,11,0,9,7,0,26,24,65,69,-1.6600000000000001,0.33000000000000007,0,-19,0,-16,-2
7,67.0,4,185.0,75.0,2,185.0,23,5,0,11,7,0,31,31,67,73,0.09000000000000008,0.49,-12,5,-12,-15,30
10,74.0,2,170.0,70.0,4,170.0,21,11,0,10,4,0,29,33,71,72,0.33999999999999986,0.25,-6,21,-6,0,43
6,69.0,2,155.0,75.0,2,155.0,13,9,0,12,5,0,27,26,69,68,-0.5499999999999998,0.22999999999999998,-8,-5,-8,47,38
6,70.0,2,155.0,70.0,2,145.0,16,14,2,31,14,0,30,26,69,67,0.71,0.7600000000000002,4,-4,4,11,35
4,76.0,2,242.0,77.0,2,231.0,17,11,0,23,8,1,29,31,74,76,-1.4899999999999998,0.48999999999999977,-6,1,-6,9,35
10,70.0,4,170.0,72.0,2,170.0,20,9,0,19,11,0,35,0,70,69,0.26000000000000023,0.03000000000000025,-12,24,-12,-5,17
5,75.0,2,185.0,76.0,2,185.0,25,12,0,12,8,0,33,30,75,73,0.18999999999999995,-2.2199999999999998,19,-6,19,-30,-29
7,73.0,2,185.0,79.0,2,185.0,19,9,0,13,10,0,36,26,73,78,0.8500000000000001,0.2400000000000002,7,0,7,5,7
4,76.0,2,243.0,78.0,2,245.0,9,10,0,8,6,0,40,32,76,76,2.7900000000000005,4.84,8,-9,8,100,10
10,70.0,2,155.0,72.0,2,155.0,12,4,0,11,6,1,24,29,69,72,-1.2200000000000002,-1.8599999999999999,-10,4,-10,35,-26
5,71.0,4,205.0,72.0,2,185.0,14,3,0,19,11,0,35,27,71,72,-2.56,0.9200000000000004,-5,-32,-5,-28,-62
6,70.0,2,155.0,72.0,2,155.0,21,12,1,14,5,1,24,0,69,70,2.1,1.7000000000000002,-33,-10,-33,27,27
10,72.0,2,170.0,77.0,2,170.0,29,17,0,15,6,0,28,29,70,73,0.33000000000000007,0.8399999999999999,6,-3,6,-14,11
7,71.0,2,170.0,72.0,4,185.0,24,11,0,10,6,0,28,30,71,72,-2.32,-1.3499999999999996,-3,-4,-3,-80,-13
6,68.0,2,145.0,68.0,2,145.0,13,13,1,24,7,1,33,24,66,67,0.009999999999999787,0.75,-1,2,-1,-6,-13
6,76.0,4,170.0,68.0,4,155.0,21,12,0,12,6,0,23,26,72,69,3.05,2.4899999999999998,-5,2,-5,-20,17
6,65.0,2,155.0,70.0,2,155.0,15,5,0,16,6,0,32,29,65,68,-2.02,0.6699999999999999,-18,-6,-18,-54,-19
6,70.0,2,155.0,70.0,2,145.0,14,8,1,23,11,0,29,29,69,66,-1.9500000000000002,-0.029999999999999805,0,1,0,15,16
6,74.0,2,145.0,71.0,2,145.0,21,11,0,28,17,0,24,22,73,69,-0.08999999999999986,0.8999999999999999,-7,1,-7,-2,-27
6,80.0,2,155.0,67.0,2,155.0,4,4,0,4,3,0,30,31,76,67,3.57,-3.9399999999999995,46,43,46,80,100
6,73.0,2,155.0,68.0,2,155.0,12,6,0,16,9,0,25,25,72,70,-0.8300000000000001,0.5699999999999998,-24,0,-24,-37,-23
4,77.0,2,240.0,80.0,2,265.0,34,10,1,30,7,0,32,32,75,80,-2.2800000000000002,-0.20999999999999996,1,-6,1,-71,-39
4,81.0,2,265.0,79.0,4,264.0,5,3,0,18,11,0,31,29,75,75,1.3499999999999996,-1.73,25,12,25,15,6
7,74.0,2,185.0,74.0,2,185.0,38,19,2,88,21,5,29,33,72,73,1.52,0.32999999999999985,10,0,10,13,41
7,73.0,2,185.0,74.0,2,170.0,9,4,0,13,5,0,28,32,73,72,-0.6499999999999999,1.3499999999999999,-8,-30,-8,62,-31
6,68.0,2,145.0,71.0,4,155.0,15,6,0,40,14,0,24,25,66,70,1.76,-0.20999999999999996,10,2,10,-7,-33
10,71.0,2,155.0,68.0,2,170.0,15,8,0,31,18,5,26,34,69,71,-1.7699999999999998,0.4200000000000004,-5,0,-5,-5,-15
5,74.0,2,185.0,72.0,2,205.0,21,13,0,16,7,0,27,32,72,71,1.4500000000000002,-2.2600000000000002,20,8,20,-16,2
7,71.0,2,185.0,73.0,2,185.0,22,9,0,17,14,1,28,37,68,69,0.4700000000000002,-0.6600000000000001,6,11,6,7,11
6,70.0,2,155.0,73.0,4,170.0,11,10,0,34,10,2,27,24,69,71,0.27,-0.3700000000000001,-6,6,-6,4,2
7,74.0,2,185.0,77.0,4,185.0,32,15,0,34,10,0,38,33,71,74,-0.6000000000000001,0.7200000000000002,-15,-10,-15,-25,-12
4,78.0,2,250.0,82.0,2,240.0,28,14,0,29,9,2,30,33,76,76,-0.96,0.49,-6,0,-6,-6,-20
7,72.0,2,185.0,74.0,4,185.0,19,11,0,22,11,0,27,28,72,71,1.0899999999999999,-0.07000000000000028,5,7,5,37,9
7,75.0,4,170.0,74.0,2,185.0,35,12,0,32,8,0,27,37,74,72,-0.9899999999999998,-0.3900000000000001,-21,4,-21,-4,59
10,75.0,2,170.0,76.0,2,170.0,16,8,0,27,5,1,31,30,73,72,-0.29000000000000004,-0.2899999999999998,0,1,0,-1,4
4,77.0,2,240.0,76.0,2,205.0,28,19,0,13,4,0,29,24,75,75,2.2399999999999998,0.77,13,-10,13,-18,54
10,74.0,2,170.0,70.0,2,170.0,6,6,0,22,11,0,28,27,72,68,-0.49,-0.71,1,-10,1,-8,-25
10,73.0,2,170.0,76.0,2,170.0,19,10,0,12,7,0,31,22,70,73,-0.4500000000000002,-1.2399999999999998,-4,17,-4,-2,39
10,71.0,2,155.0,72.0,4,170.0,16,9,0,31,12,0,29,27,70,70,-1.64,-1.2700000000000002,19,-3,19,38,-33
6,69.0,2,155.0,69.0,4,155.0,14,9,0,16,7,0,31,36,67,69,0.43000000000000016,-1.67,-11,15,-11,23,-6
6,71.0,2,155.0,74.0,4,145.0,28,16,0,14,6,0,24,32,70,70,0.4299999999999997,3.5399999999999996,-1,-9,-1,12,-6
6,70.0,2,155.0,68.0,2,145.0,14,8,1,22,7,1,29,27,69,66,-1.6800000000000002,0.25,-7,-3,-7,16,16
10,72.0,2,170.0,70.0,2,170.0,19,8,0,28,15,0,26,25,70,69,-1.2399999999999998,-1.23,0,-4,0,-1,-4
5,76.0,2,205.0,74.0,2,185.0,12,5,0,21,13,0,32,27,73,72,0.7599999999999998,0.8999999999999999,-8,4,-8,0,32
6,70.0,2,155.0,76.0,4,170.0,16,6,0,21,12,0,29,23,68,72,-2.17,-1.8399999999999999,-2,10,-2,24,27
5,75.0,2,205.0,72.0,2,205.0,15,9,0,13,8,1,30,36,74,72,-1.0300000000000002,0.6599999999999997,-6,-17,-6,-57,3
6,69.0,2,155.0,72.0,2,170.0,25,8,0,33,13,1,32,25,69,71,-1.44,-1.0299999999999998,-9,1,-9,18,30
6,74.0,2,155.0,66.0,2,155.0,21,10,0,16,10,1,35,30,70,66,1.42,-20.23,33,14,33,27,27
6,70.0,2,155.0,67.0,2,135.0,10,7,0,18,11,0,40,27,70,65,-1.5699999999999998,-1.1400000000000001,-16,-22,-16,16,11
6,70.0,2,155.0,68.0,2,155.0,35,16,0,10,6,0,27,33,67,68,0.7700000000000002,-0.16000000000000014,-1,27,-1,-13,3
10,70.0,2,170.0,71.0,2,155.0,7,3,0,14,6,0,30,31,70,70,-2.3499999999999996,0.18000000000000016,-11,-24,-11,69,-28
10,78.0,2,205.0,71.0,2,170.0,22,6,0,19,5,0,24,24,74,70,0.69,-3.29,-4,25,-4,24,44
10,68.0,2,170.0,76.0,2,185.0,11,7,0,26,2,0,34,27,66,71,-1.7999999999999998,1.2400000000000002,-14,-26,-14,-54,-45
7,75.0,4,185.0,75.0,2,185.0,29,7,0,10,6,0,34,35,73,71,3.6899999999999995,-0.3500000000000001,12,20,12,42,33
7,74.0,2,185.0,72.0,1,185.0,12,7,1,12,4,0,33,36,75,72,-2.25,1.63,4,-13,4,0,-35
7,75.0,2,185.0,71.0,2,185.0,31,9,0,10,5,0,29,28,73,70,4.15,-1.3200000000000003,26,9,26,-17,63
6,75.0,2,155.0,70.0,2,155.0,12,5,0,22,12,1,27,28,68,68,-1.0500000000000003,-1.12,-5,3,-5,-1,-15
7,80.0,2,185.0,75.0,2,185.0,26,16,0,47,16,0,33,31,75,72,0.1200000000000001,-0.08999999999999986,10,-4,10,-17,2
7,73.0,2,185.0,72.0,2,185.0,17,7,0,19,12,0,24,27,74,72,-0.9099999999999997,-0.3599999999999999,-13,12,-13,-74,55
7,72.0,4,170.0,77.0,2,205.0,28,9,0,26,14,0,31,28,73,73,-1.51,-1.12,-6,19,-6,-23,2
6,70.0,2,155.0,72.0,4,155.0,21,12,1,40,20,1,24,32,69,69,2.74,1.79,-9,-3,-9,-4,52
4,77.0,2,240.0,74.0,2,205.0,14,3,0,10,6,0,26,29,73,74,5.87,-4.62,-5,30,-5,45,85
10,70.0,2,168.0,73.0,2,170.0,19,8,0,23,12,0,32,29,70,72,0.3699999999999999,1.0099999999999998,-1,8,-1,-40,-20
6,70.0,2,155.0,67.0,2,155.0,16,14,2,36,4,1,30,35,69,66,0.5899999999999999,0.4900000000000002,13,1,13,9,18
5,76.0,2,185.0,74.0,2,205.0,17,10,2,35,12,1,33,32,74,71,0.45999999999999996,0.79,-4,-1,-4,-8,0
5,81.0,4,205.0,76.0,2,185.0,9,3,0,12,8,0,24,30,75,73,-1.33,-1.3699999999999997,-2,3,-2,-16,-24
5,74.0,2,205.0,74.0,4,185.0,17,11,1,24,8,0,33,30,75,73,0.0,1.3099999999999998,-7,-1,-7,-30,-21
5,74.0,2,205.0,77.0,4,205.0,16,3,0,17,10,0,26,27,74,75,2.58,-4.3,3,45,3,-3,-30
7,72.0,2,185.0,71.0,2,170.0,13,8,0,24,5,0,37,28,72,68,1.2599999999999998,-0.8500000000000001,-4,17,-4,-27,36
5,78.0,2,205.0,70.0,2,205.0,12,10,0,15,11,0,24,29,70,71,0.6999999999999997,0.7799999999999998,8,-3,8,11,36
6,73.0,2,155.0,72.0,4,155.0,15,5,0,40,20,1,22,32,73,69,0.7300000000000002,0.23999999999999977,-2,7,-2,-12,14
10,70.0,4,170.0,71.0,2,170.0,13,6,0,11,4,0,34,27,71,71,-1.4699999999999998,0.5,-24,-7,-24,-22,-15
10,70.0,2,170.0,76.0,4,170.0,5,3,0,22,4,1,27,27,70,74,-1.4300000000000002,5.48,-20,-40,-20,-43,-71
4,80.0,2,265.0,77.0,2,234.0,12,2,0,8,5,0,33,33,74,74,1.2599999999999998,0.48999999999999977,20,-3,20,-9,-3
10,73.0,5,170.0,70.0,2,170.0,45,9,0,28,15,0,35,25,69,69,-1.5899999999999999,-2.0599999999999996,12,-9,12,-10,-28
7,75.0,2,185.0,72.0,2,185.0,31,9,0,19,12,0,29,27,73,72,0.7200000000000002,-0.75,-16,18,-16,-57,63
10,70.0,4,170.0,77.0,2,170.0,20,9,0,15,6,0,35,29,70,73,0.3600000000000003,0.5,2,11,2,-2,-14
7,78.0,2,185.0,74.0,2,185.0,28,9,0,38,19,2,27,29,73,72,-0.5800000000000001,0.6700000000000004,-9,-3,-9,-24,-40
4,76.0,2,230.0,77.0,2,231.0,12,7,0,23,8,1,31,31,75,76,-0.5800000000000001,0.3599999999999999,5,-4,5,23,28
7,72.0,2,170.0,73.0,2,185.0,20,7,0,19,9,0,26,36,72,73,0.06000000000000005,0.6399999999999997,-6,8,-6,-9,15
6,68.0,2,145.0,68.0,2,155.0,24,7,1,16,9,0,24,25,67,70,-1.1800000000000002,-1.2599999999999998,-10,11,-10,5,6
10,74.0,2,170.0,74.0,2,170.0,9,5,0,21,11,0,28,30,70,71,1.2800000000000002,2.4799999999999995,-8,-10,-8,8,-36
5,75.0,2,185.0,77.0,4,185.0,25,12,0,12,5,0,33,27,75,74,-1.58,-3.16,17,-10,17,8,-72
10,72.0,2,155.0,72.0,2,170.0,11,6,1,19,11,0,29,0,72,69,1.9800000000000004,1.71,-4,14,-4,-28,26
4,74.0,2,230.0,78.0,2,245.0,13,5,0,8,6,0,26,32,74,76,0.050000000000000266,0.22999999999999998,-18,-3,-18,26,2
7,79.0,2,185.0,74.0,2,185.0,13,10,0,32,8,0,26,37,78,72,-0.7399999999999998,-0.2400000000000002,-18,-2,-18,2,31
7,76.0,2,185.0,74.0,2,170.0,18,10,0,7,5,0,25,28,74,70,-2.06,-0.9699999999999998,1,-6,1,27,2
10,72.0,4,170.0,70.0,2,170.0,31,12,0,22,11,0,27,27,70,68,0.52,0.7000000000000002,-4,-12,-4,-38,-20
6,71.0,2,145.0,70.0,4,155.0,28,17,0,25,9,0,22,32,69,67,-0.08000000000000007,-0.04999999999999982,-3,-6,-3,8,5
7,74.0,4,170.0,73.0,4,185.0,7,3,0,15,6,0,22,34,73,73,0.7399999999999998,-1.2599999999999998,-11,29,-11,50,73
10,72.0,2,170.0,76.0,2,170.0,29,17,0,12,7,0,28,22,70,73,0.44999999999999973,-0.3799999999999999,3,5,3,-14,47
7,72.0,4,185.0,73.0,2,185.0,10,6,0,17,14,1,30,37,72,69,2.92,0.6399999999999997,16,10,16,67,-25
10,72.0,2,170.0,75.0,2,170.0,3,3,0,24,16,0,26,27,70,72,-2.13,-0.5700000000000003,-7,2,-7,-11,37
7,75.0,2,185.0,74.0,2,185.0,11,7,0,88,21,5,32,33,73,73,0.07000000000000006,-0.10000000000000009,-4,6,-4,-23,21
7,73.0,2,185.0,73.0,2,185.0,9,4,0,24,8,0,28,27,73,70,-0.49,-2.24,-7,-7,-7,54,-25
5,77.0,2,205.0,73.0,2,205.0,19,7,0,36,11,0,29,30,75,73,1.13,0.30000000000000027,-18,6,-18,-8,-16
7,74.0,2,170.0,71.0,2,170.0,13,5,0,24,11,0,32,28,72,71,-0.79,-2.01,1,13,1,18,-12
6,70.0,2,145.0,71.0,4,155.0,31,14,0,40,14,0,26,25,67,70,0.09999999999999987,-0.06999999999999984,13,-3,13,-9,-53
10,68.0,2,170.0,73.0,2,170.0,31,18,5,19,10,0,34,31,71,70,1.9699999999999998,0.7599999999999998,9,-5,9,7,-9
6,68.0,2,145.0,74.0,2,155.0,15,6,0,21,10,0,24,35,66,70,2.29,0.029999999999999805,8,6,8,19,32
4,73.0,2,225.0,76.0,2,242.0,10,5,2,17,11,0,32,29,73,74,-0.54,-0.9199999999999999,-8,-11,-8,5,-23
6,74.0,2,145.0,69.0,2,155.0,21,11,0,14,9,0,24,31,73,67,-0.3700000000000001,0.2599999999999998,1,-3,1,13,-22
6,70.0,2,145.0,68.0,2,155.0,23,11,0,48,15,3,29,25,66,69,0.9100000000000001,0.8199999999999998,-8,-1,-8,-31,4
6,73.0,2,155.0,80.0,2,155.0,12,6,0,4,4,0,25,30,72,76,-1.2199999999999998,2.5299999999999994,-20,-19,-20,-80,-67
5,75.0,2,205.0,77.0,4,185.0,15,9,0,34,10,0,30,33,74,74,-1.0100000000000002,1.88,-14,-26,-14,-77,-33
5,76.0,2,230.0,72.0,2,205.0,12,7,0,7,3,0,31,35,75,72,0.1599999999999997,-0.69,6,-6,6,33,19
6,71.0,2,155.0,68.0,2,145.0,22,12,0,22,7,1,34,27,66,66,-1.82,0.45999999999999996,0,-14,0,5,-28
4,77.0,2,240.0,76.0,2,205.0,14,3,0,13,4,0,26,24,73,75,5.0600000000000005,0.41000000000000014,26,-12,26,-9,60
10,78.0,2,205.0,74.0,2,170.0,22,6,0,9,5,0,24,28,74,70,0.5099999999999998,-2.4699999999999998,9,8,9,7,30
7,76.0,2,185.0,73.0,2,170.0,18,10,0,33,15,0,25,25,74,72,0.71,2.0300000000000002,-18,16,-18,4,-38
7,73.0,2,185.0,75.0,2,185.0,8,3,0,12,4,0,22,31,73,75,-0.4299999999999997,6.87,-3,15,-3,-100,-50
10,71.0,2,170.0,73.0,2,170.0,16,6,0,14,6,0,26,28,72,73,0.29000000000000004,8.1,-24,-8,-24,-50,-20
7,72.0,2,170.0,74.0,2,185.0,12,4,0,9,1,0,26,28,72,74,1.48,-3.2700000000000005,24,-12,24,25,50
10,73.0,2,170.0,71.0,2,170.0,18,13,1,13,5,0,31,30,70,71,3.3499999999999996,-3.49,8,26,8,50,76
6,69.0,2,155.0,71.0,2,155.0,6,3,0,14,6,0,29,27,70,70,-0.1100000000000001,-0.32999999999999985,-4,8,-4,73,-25
10,76.0,2,185.0,76.0,2,170.0,26,2,0,27,5,1,27,30,71,72,1.17,-0.25,3,18,3,23,27
4,78.0,2,250.0,81.0,2,265.0,28,14,0,5,3,0,30,31,76,75,-1.1599999999999997,-0.33999999999999986,-22,4,-22,-5,-28
6,70.0,2,155.0,67.0,2,135.0,11,10,0,18,11,0,27,27,69,65,0.3700000000000001,0.0,-11,9,-11,18,-4
6,70.0,2,155.0,74.0,4,145.0,21,5,1,14,6,0,25,32,69,70,1.23,0.48,-4,-7,-4,13,-8
7,72.0,4,170.0,80.0,2,185.0,28,9,0,26,16,0,31,33,73,75,0.27,-0.6900000000000004,-9,17,-9,9,26
10,74.0,2,170.0,78.0,5,185.0,6,6,0,14,5,0,28,22,72,76,-0.32999999999999985,-0.10000000000000009,-6,13,-6,5,9
4,82.0,2,240.0,75.0,2,250.0,29,9,2,11,4,0,33,34,76,75,3.06,-2.58,46,16,46,56,52
5,72.0,2,205.0,84.0,2,205.0,6,3,0,25,1,0,31,21,72,76,-1.5199999999999996,1.25,-14,-5,-14,-46,-35
10,75.0,2,170.0,70.0,2,170.0,16,8,0,14,5,0,31,27,73,70,1.3599999999999999,-2.0199999999999996,-2,19,-2,25,14
10,72.0,2,170.0,77.0,2,170.0,12,7,0,22,13,2,24,25,72,74,-1.2200000000000002,0.5899999999999999,-14,-21,-14,-7,-66
5,75.0,2,205.0,76.0,2,205.0,24,8,1,21,8,0,29,39,72,74,-0.8300000000000001,-0.29000000000000004,2,7,2,-31,-8
5,76.0,2,205.0,75.0,4,185.0,12,5,0,29,7,0,32,34,73,73,-0.4099999999999997,1.73,-2,-1,-2,-32,28
7,74.0,2,185.0,71.0,2,170.0,32,15,0,24,5,0,38,28,71,68,0.69,0.6600000000000001,-4,-8,-4,7,57
7,72.0,2,170.0,74.0,2,185.0,20,7,0,38,19,2,26,29,72,72,0.5100000000000002,0.96,-7,7,-7,-10,8
10,76.0,4,170.0,75.0,2,170.0,22,4,1,24,16,0,27,27,74,72,-1.63,-0.6900000000000002,-5,2,-5,-4,8
6,68.0,2,145.0,70.0,2,155.0,24,7,1,16,6,0,24,29,67,68,-0.4500000000000002,0.3700000000000001,-3,-1,-3,-12,-7
5,74.0,2,185.0,72.0,2,205.0,21,13,0,12,4,0,27,0,72,72,1.2800000000000002,-2.6300000000000003,22,2,22,34,59
7,75.0,2,185.0,80.0,2,185.0,25,12,0,26,16,0,33,33,75,75,1.66,-0.8600000000000001,6,4,6,20,-7
10,70.0,2,170.0,74.0,2,170.0,20,12,0,21,11,0,32,30,69,71,1.1099999999999999,0.42999999999999994,-3,-2,-3,-1,-44
6,72.0,2,170.0,76.0,4,170.0,33,13,1,21,12,0,25,23,71,72,-1.33,-0.1499999999999999,1,5,1,4,4
6,70.0,2,155.0,70.0,2,155.0,35,16,0,22,12,1,27,28,67,68,-0.94,-0.98,-15,8,-15,0,23
7,77.0,2,205.0,73.0,2,185.0,26,14,0,17,7,0,28,24,73,74,0.6299999999999999,0.029999999999999805,8,-15,8,22,4
5,75.0,2,185.0,72.0,2,205.0,14,7,2,13,8,1,31,36,75,72,-1.1700000000000002,0.17999999999999972,-20,4,-20,-21,17
7,72.0,2,185.0,72.0,2,185.0,11,5,0,19,11,0,0,27,72,72,-2.5300000000000002,2.91,-5,-21,-5,-58,-62
7,76.0,2,185.0,76.0,2,185.0,12,8,0,15,8,0,30,31,73,73,0.18000000000000016,1.0699999999999994,0,-3,0,16,26
6,71.0,2,155.0,71.0,2,155.0,15,8,0,28,16,0,26,24,69,70,-0.8499999999999999,-1.9399999999999995,1,4,1,5,-14
5,71.0,2,205.0,74.0,2,205.0,18,5,1,10,6,0,33,29,71,74,2.16,-5.17,-22,38,-22,25,25
7,72.0,4,185.0,73.0,4,185.0,10,6,0,13,6,0,30,26,72,74,3.05,0.9699999999999998,6,-2,6,76,6
7,74.0,2,185.0,73.0,2,185.0,14,8,0,24,8,0,27,27,73,70,0.1699999999999997,-1.73,-12,11,-12,8,22
7,74.0,4,185.0,75.0,2,185.0,22,11,0,31,9,0,28,29,71,73,-1.46,0.16000000000000014,4,-13,4,-2,-10
5,76.0,2,185.0,76.0,2,230.0,17,10,2,12,7,0,33,31,74,75,0.2200000000000002,0.16999999999999993,-20,7,-20,-8,3
5,78.0,2,205.0,77.0,4,185.0,12,10,0,12,5,0,24,27,70,74,-2.5300000000000002,-2.39,4,-4,4,19,-22
10,68.0,2,170.0,72.0,2,155.0,31,18,5,11,6,1,34,29,71,72,-0.6800000000000006,-1.44,-2,3,-2,30,-1
10,70.0,2,155.0,70.0,4,170.0,12,4,0,20,9,0,24,35,69,70,0.5,-0.18000000000000016,-2,-6,-2,12,-17
10,74.0,2,170.0,68.0,5,170.0,25,10,0,32,16,7,26,34,72,67,0.2799999999999998,0.77,-13,-12,-13,-49,-11
4,70.0,2,242.0,80.0,2,265.0,10,3,0,12,2,0,0,33,70,74,-1.7399999999999998,5.040000000000001,3,-10,3,-33,8
6,71.0,2,155.0,72.0,2,170.0,16,9,0,19,11,0,29,0,70,69,-1.3499999999999999,-1.1199999999999999,6,13,6,10,-16
6,70.0,2,155.0,73.0,2,155.0,21,12,1,15,5,0,24,22,69,73,2.01,1.5500000000000003,-7,-10,-7,8,38
6,71.0,4,155.0,66.0,5,155.0,31,13,0,17,3,1,25,35,68,66,1.6099999999999999,0.79,10,3,10,42,33
6,68.0,2,155.0,72.0,2,155.0,10,6,0,14,5,1,33,0,68,70,-0.3899999999999999,0.2400000000000002,-27,-29,-27,39,16
