weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,win_rate_diff
2,70.0,2.45,2.98,2,44,60,0.6,40,3.23,66,145.0,67.0,1.61,1.59,2,36,52,2.1,32,2.92,22,135.0,26,9,0,26,10,0,36,27,66,66,0.020634920634920673
6,67.0,2.4,1.88,4,55,53,0.3,55,4.47,83,145.0,68.0,0.93,1.53,0,37,62,0.0,100,0.5,73,155.0,11,5,0,19,5,0,31,24,67,68,-0.10416666666666663
10,72.0,2.02,0.5,4,46,30,0.0,0,0.0,53,170.0,72.0,1.55,1.52,2,56,46,0.0,42,4.23,72,155.0,11,4,0,19,8,0,23,30,72,70,0.02962962962962956
0,63.0,2.23,3.35,4,43,61,0.8,39,1.11,57,125.0,70.0,3.82,2.43,2,31,57,0.2,45,0.88,48,125.0,17,8,0,13,6,0,30,25,63,69,-0.004210526315789442
7,74.0,2.83,1.59,4,46,50,0.6,60,1.02,53,185.0,77.0,1.98,3.04,4,62,61,0.8,77,0.52,69,185.0,26,14,0,34,10,0,34,36,72,74,-0.12272727272727268
5,77.0,2.81,4.38,2,36,61,0.7,48,1.05,57,205.0,75.0,2.07,4.1,4,44,62,0.7,66,1.31,63,185.0,19,7,0,29,7,0,32,37,75,73,-0.07478632478632485
5,74.0,1.39,2.82,2,43,71,0.4,44,3.37,80,205.0,84.0,2.03,4.31,2,57,65,0.5,46,1.9,95,205.0,23,5,0,25,1,0,28,24,74,76,-0.14010989010989017
10,71.0,2.83,2.47,2,39,60,0.4,47,2.04,86,170.0,70.0,1.85,1.24,2,34,55,1.4,0,0.0,52,170.0,31,15,0,9,2,0,26,30,69,70,-0.14426877470355737
0,63.0,3.3,2.71,2,33,58,0.4,58,1.38,85,135.0,76.0,1.86,3.98,2,43,74,1.6,0,0.0,17,135.0,19,7,1,39,5,0,32,30,65,69,-0.18265993265993263
6,73.0,4.23,4.34,2,46,53,1.3,36,1.21,73,155.0,70.0,2.61,3.22,2,37,59,1.5,60,1.34,30,155.0,36,13,0,12,4,0,28,27,73,69,-0.015306122448979553
2,68.0,3.06,2.01,2,39,64,1.5,36,1.19,49,145.0,66.0,2.35,2.78,2,49,67,0.3,55,4.13,100,145.0,13,13,1,18,5,0,36,26,66,66,-0.3011272141706925
0,66.0,1.66,3.43,2,54,67,0.5,56,3.35,65,125.0,66.0,2.01,2.09,4,45,57,0.0,22,0.41,45,135.0,27,3,1,18,6,0,25,34,63,64,0.12096774193548387
6,70.0,5.16,1.7,2,31,41,0.0,11,2.04,28,155.0,72.0,4.47,4.44,2,47,55,0.5,25,0.27,56,155.0,17,7,0,11,6,1,34,32,70,72,0.09722222222222221
5,76.0,3.81,2.97,2,40,51,0.0,41,2.64,52,205.0,76.0,4.77,2.17,2,55,46,3.3,10,1.63,100,205.0,11,6,0,11,3,0,29,33,76,72,-0.1386554621848739
10,74.0,3.02,3.72,2,47,52,0.8,26,1.37,57,170.0,70.0,2.36,2.62,2,42,62,0.2,42,3.08,71,170.0,15,5,0,17,7,0,27,31,70,68,0.04166666666666663
10,70.0,3.2,2.76,2,48,56,0.5,55,1.19,74,155.0,76.0,1.65,2.61,2,50,54,0.8,51,3.6,56,170.0,16,14,2,27,5,1,33,33,69,72,-0.31818181818181823
7,73.0,2.64,3.16,2,48,54,0.1,50,0.84,63,185.0,75.0,2.71,4.33,2,38,65,0.3,43,1.05,63,185.0,19,9,0,31,9,0,39,32,73,73,-0.09642857142857142
6,70.0,2.67,3.87,2,32,65,0.3,32,0.87,65,145.0,71.0,2.52,2.61,2,27,67,1.6,31,2.32,53,155.0,23,11,0,14,6,0,32,34,66,70,-0.0235294117647058
10,68.0,3.03,3.76,2,45,58,2.4,55,0.7,55,170.0,73.0,2.14,2.32,4,49,56,0.1,23,1.7,61,170.0,31,18,5,51,17,1,37,31,71,72,-0.16505636070853458
7,76.0,2.09,3.23,4,50,64,0.8,54,1.53,66,170.0,76.0,2.96,3.57,2,44,56,0.5,19,0.27,57,185.0,22,10,1,24,13,0,31,25,73,74,0.018018018018017945
6,70.0,3.03,3.17,4,43,64,0.8,30,0.67,60,155.0,69.0,4.09,3.68,2,40,62,0.0,35,0.74,75,155.0,25,9,0,22,16,0,35,27,67,68,0.15634674922600622
5,79.0,3.44,4.02,2,40,51,0.4,39,1.56,85,205.0,75.0,2.99,4.04,2,51,62,0.2,37,2.75,58,185.0,18,6,0,18,9,0,24,30,77,74,0.08333333333333337
7,73.0,3.71,4.24,4,43,64,0.0,43,2.17,70,185.0,74.0,3.48,3.52,4,42,62,0.3,36,1.36,52,185.0,19,7,0,13,3,0,30,32,72,72,-0.08173076923076927
5,75.0,3.77,2.27,2,43,53,1.1,22,2.03,33,205.0,0.0,2.55,2.91,0,61,46,0.0,0,0.0,75,205.0,15,10,0,10,7,0,39,0,75,0,0.0117647058823529
2,66.0,4.07,0.51,2,40,43,0.0,12,1.91,50,135.0,70.0,2.14,1.23,2,36,51,3.4,58,1.95,75,155.0,20,3,0,18,4,0,42,33,66,68,0.05138339920948609
4,72.0,2.9,2.81,2,43,51,0.2,55,0.51,64,265.0,76.0,3.17,1.35,2,31,47,0.6,18,1.19,0,258.0,13,14,1,21,4,0,37,36,70,74,-0.37571428571428567
6,72.0,1.39,2.29,4,45,66,0.9,0,0.0,42,155.0,73.0,3.44,2.13,2,42,43,0.9,50,2.35,83,155.0,8,1,0,7,3,0,30,0,72,72,0.18888888888888888
10,72.0,2.91,2.75,4,38,57,0.9,25,1.62,47,170.0,72.0,3.28,3.22,2,42,62,2.0,41,1.86,78,170.0,31,12,0,20,7,0,30,29,70,72,-0.019810508182601216
7,76.0,2.58,2.65,2,47,54,1.2,54,3.55,62,185.0,72.0,2.26,3.12,2,51,57,0.6,29,3.17,57,185.0,18,10,0,14,6,0,28,33,74,72,-0.05714285714285705
7,78.0,3.25,3.14,2,42,51,1.0,50,3.82,73,205.0,72.0,2.8,3.96,2,47,59,0.0,78,2.18,62,185.0,14,5,0,19,11,0,27,30,74,72,0.10350877192982455
0,66.0,2.47,2.05,2,38,51,0.9,64,2.63,23,135.0,70.0,2.98,2.36,2,26,64,1.4,70,1.39,54,135.0,12,8,0,10,3,0,29,31,66,67,-0.1692307692307693
5,81.0,1.78,4.06,4,71,60,0.2,83,1.17,53,205.0,75.0,5.76,3.63,2,34,55,0.7,30,0.65,80,185.0,20,10,3,7,6,0,38,25,78,74,0.06759906759906764
6,70.0,2.44,2.05,2,44,60,2.2,44,2.75,39,145.0,71.0,1.96,2.57,2,42,62,0.2,38,2.95,63,155.0,31,14,0,17,10,0,29,32,67,69,0.059259259259259234
6,72.0,2.65,2.04,2,34,60,1.9,33,2.46,42,155.0,68.0,2.31,2.0,2,40,62,1.5,42,3.83,62,145.0,11,7,0,24,7,1,32,27,70,67,-0.13888888888888884
0,69.0,2.61,3.19,2,49,50,0.7,23,0.98,25,135.0,68.0,3.27,3.37,2,37,57,0.1,57,1.46,70,135.0,8,5,1,21,11,2,28,28,67,67,-0.04621848739495804
7,71.0,3.21,3.55,4,51,63,0.5,41,1.7,61,185.0,73.0,4.79,1.86,2,48,38,2.4,46,2.08,25,185.0,13,3,0,24,8,0,27,30,70,70,0.0625
7,78.0,1.91,1.66,2,39,56,0.0,32,2.55,43,185.0,71.0,2.04,1.75,2,51,59,4.1,45,3.93,0,170.0,22,6,0,24,5,0,30,31,73,68,-0.041871921182266014
5,76.0,4.26,2.25,2,45,40,0.2,29,0.87,51,205.0,71.0,3.85,2.15,2,45,48,0.0,0,0.0,50,205.0,28,13,0,15,4,0,32,35,72,71,-0.1065468549422336
5,76.0,2.68,3.63,2,50,55,0.8,48,2.17,47,205.0,84.0,2.03,4.31,2,57,65,0.5,46,1.9,95,205.0,26,11,1,25,1,0,30,24,73,76,-0.2773279352226721
0,67.0,2.59,2.65,2,40,64,0.8,30,1.54,58,135.0,69.0,3.51,3.41,2,29,70,0.1,28,0.28,86,135.0,35,11,0,24,13,1,32,27,66,67,0.12929061784897034
6,68.0,2.99,3.06,2,32,70,0.0,50,2.07,80,155.0,71.0,2.89,2.78,4,40,59,2.0,42,1.77,47,155.0,7,3,2,31,13,0,39,28,68,68,-0.12121212121212122
7,74.0,2.32,2.71,2,49,55,0.8,51,1.87,70,185.0,74.0,3.06,2.03,2,36,49,1.8,54,1.67,47,185.0,38,19,2,14,8,0,32,30,72,73,0.007704160246533087
4,73.0,1.89,2.11,4,50,63,0.3,40,0.19,78,230.0,78.0,2.22,2.92,2,37,57,0.4,46,2.32,72,245.0,31,11,2,11,5,0,37,28,74,76,0.017045454545454586
5,77.0,5.0,4.79,4,41,60,0.3,28,0.56,100,185.0,77.0,2.39,1.93,2,27,67,0.9,33,0.47,79,205.0,12,5,0,10,4,0,30,31,74,74,-0.008403361344537785
6,75.0,2.41,3.94,2,46,65,0.2,45,0.5,53,155.0,75.0,4.16,4.01,2,43,60,0.1,44,0.49,80,155.0,16,9,0,20,8,0,31,25,73,71,-0.07428571428571429
10,74.0,2.84,2.74,2,45,60,1.5,35,1.8,70,170.0,74.0,1.2,2.02,2,49,61,1.2,38,3.74,31,170.0,27,14,1,13,5,0,36,35,72,72,-0.0793650793650793
6,70.0,1.94,2.45,2,43,63,0.8,54,2.9,69,155.0,71.0,2.51,1.95,4,31,63,0.8,53,4.08,92,155.0,16,6,0,40,14,0,32,28,68,70,-0.013468013468013407
0,65.0,2.52,3.46,4,33,63,0.6,31,1.53,65,125.0,68.0,2.36,2.71,2,40,64,0.3,37,1.0,69,145.0,28,5,0,14,9,0,27,28,64,68,0.23978919631093543
1,73.0,2.73,2.19,2,35,54,0.3,42,0.4,65,185.0,72.0,2.32,2.11,4,44,63,0.5,44,3.71,83,185.0,13,5,0,10,4,0,32,30,71,72,0.007936507936507908
2,71.0,2.82,2.33,4,42,47,1.0,42,1.02,81,170.0,66.0,2.35,3.32,2,41,68,0.3,38,1.54,80,135.0,16,6,0,27,7,0,23,29,70,65,-0.06684491978609619
5,75.0,2.27,2.39,4,34,60,0.8,44,0.67,62,205.0,79.0,1.33,2.85,2,34,72,0.6,38,2.99,72,205.0,23,9,0,13,3,0,35,27,74,74,-0.09375
10,78.0,1.83,3.25,2,47,60,0.6,57,2.43,77,205.0,74.0,3.44,2.46,2,35,51,0.4,35,0.73,35,170.0,22,6,0,25,10,0,27,29,74,72,0.0714285714285714
10,75.0,3.75,2.11,2,37,51,0.7,55,1.18,19,170.0,74.0,3.55,4.71,2,46,60,0.3,27,0.57,60,170.0,18,12,0,7,5,0,29,31,73,70,0.016666666666666607
2,72.0,3.77,4.25,2,39,60,0.6,41,0.81,75,145.0,69.0,4.79,2.77,2,24,52,0.5,26,0.3,42,145.0,15,5,0,19,11,1,24,32,67,70,0.13709677419354838
4,72.0,1.18,2.46,2,41,81,0.0,71,1.32,70,240.0,73.0,2.9,1.55,2,47,59,0.7,43,4.66,0,255.0,7,1,0,15,3,0,31,35,72,73,0.04166666666666663
2,72.0,3.48,2.91,2,45,46,2.1,50,2.14,50,145.0,73.0,2.86,3.98,4,48,64,0.8,75,0.53,58,145.0,8,4,0,15,12,0,31,23,69,70,0.11111111111111105
10,76.0,2.57,2.69,2,45,54,0.0,55,2.88,38,170.0,75.0,1.8,3.4,2,40,62,0.9,43,2.61,60,170.0,6,3,0,17,2,0,30,24,72,73,-0.22807017543859653
0,71.0,0.4,0.0,2,0,50,0.0,0,0.0,0,205.0,69.0,3.06,2.57,2,39,51,0.6,100,0.2,37,135.0,1,1,0,9,4,0,46,27,71,67,-0.1923076923076923
0,69.0,3.06,2.57,2,39,51,0.6,100,0.2,37,135.0,70.0,2.76,2.69,2,42,57,1.4,66,1.09,52,135.0,9,4,0,17,4,0,27,20,67,69,-0.11721611721611724
4,81.0,2.46,2.82,2,34,46,2.2,66,3.26,50,260.0,81.0,2.48,0.85,2,44,52,4.2,40,2.12,33,265.0,7,3,0,13,2,0,25,35,78,79,-0.16666666666666674
10,75.0,2.39,2.02,2,51,40,4.8,46,3.03,40,170.0,69.0,3.99,3.49,4,45,53,0.3,46,3.83,63,185.0,16,9,0,18,8,0,23,28,71,69,-0.05230769230769228
7,73.0,2.53,3.6,2,52,56,0.5,34,3.78,83,170.0,74.0,2.46,1.96,2,54,36,0.0,60,1.02,54,185.0,11,4,0,12,3,0,37,32,72,75,-0.06666666666666676
6,67.0,2.4,1.88,4,55,53,0.3,55,4.47,83,145.0,68.0,3.09,3.47,2,50,49,1.3,34,3.59,44,155.0,11,5,0,30,10,2,31,27,67,68,-0.0267857142857143
10,76.0,1.4,3.78,2,53,72,1.1,74,4.16,83,185.0,72.0,1.8,2.45,2,36,56,1.2,29,2.83,35,170.0,26,2,0,29,7,1,30,32,71,72,0.14478764478764483
2,68.0,4.18,4.08,2,42,69,0.9,66,0.25,71,145.0,70.0,3.18,3.47,2,44,65,0.1,65,0.64,91,135.0,20,12,0,28,6,0,29,25,68,67,-0.19852941176470584
5,74.0,1.57,2.59,4,53,61,0.4,65,1.21,75,185.0,75.0,1.53,2.85,2,57,59,0.5,46,2.78,58,205.0,24,8,0,19,11,0,33,48,73,73,0.1166666666666667
5,71.0,1.78,2.66,2,40,65,1.3,25,2.37,25,205.0,74.0,1.62,1.9,2,44,59,0.1,46,3.25,70,205.0,18,5,1,26,7,0,36,40,71,72,-0.037878787878787845
6,70.0,1.79,2.93,4,45,63,0.8,45,2.4,63,170.0,75.0,2.32,2.34,2,43,60,1.3,36,3.65,31,155.0,23,5,0,12,5,0,28,30,69,68,0.11554621848739488
10,76.0,3.78,4.62,4,45,53,1.4,30,1.19,42,170.0,76.0,2.8,3.75,2,42,62,0.4,47,1.77,88,170.0,21,12,0,18,4,0,26,22,72,72,-0.18181818181818188
10,71.0,2.83,2.47,2,39,60,0.4,47,2.04,86,170.0,76.0,3.73,3.84,4,39,64,0.4,18,0.39,66,170.0,31,15,0,14,6,0,26,35,69,72,-0.02608695652173909
10,74.0,2.27,0.73,4,20,46,2.5,44,2.46,40,170.0,75.0,0.89,1.8,2,55,69,1.7,53,2.32,84,170.0,12,4,0,14,2,0,31,31,70,71,-0.125
0,64.0,2.76,2.78,2,37,65,1.0,28,0.56,38,145.0,64.0,2.61,2.58,2,37,77,0.5,53,1.4,75,135.0,25,12,0,12,7,0,29,37,66,63,0.04409672830725464
7,76.0,2.99,2.84,2,39,59,1.9,50,1.55,31,185.0,80.0,2.7,1.55,2,52,46,2.0,16,1.43,35,185.0,15,8,0,26,16,0,34,36,73,75,0.0331262939958592
6,68.0,3.77,5.43,2,50,70,0.0,0,0.0,87,155.0,72.0,3.25,3.67,0,35,62,0.0,0,0.0,100,155.0,17,6,0,13,7,1,26,32,68,72,0.12008281573498958
2,68.0,2.93,3.06,2,41,62,0.1,60,1.94,82,135.0,73.0,2.7,3.37,2,44,50,1.3,25,0.94,15,145.0,20,11,0,13,4,0,32,28,67,73,-0.1195445920303605
5,73.0,2.51,3.25,2,54,55,0.1,56,1.52,73,205.0,76.0,3.8,3.69,2,42,61,0.0,34,3.0,91,205.0,36,11,0,12,5,0,33,35,73,73,0.06007509386733412
4,72.0,4.79,2.18,2,36,46,0.1,27,1.14,65,263.0,79.0,3.84,2.18,4,47,38,2.0,40,2.02,54,264.0,23,14,0,18,11,0,35,32,72,75,0.0009319664492077884
4,79.0,4.31,2.93,2,41,42,0.2,68,1.21,75,255.0,84.0,4.0,3.13,2,47,46,1.7,50,0.58,55,265.0,18,7,1,33,12,0,29,23,78,83,-0.04102564102564099
10,70.0,3.42,3.73,2,41,62,0.3,60,0.71,63,170.0,71.0,2.17,3.8,4,41,62,0.9,48,2.53,63,170.0,28,15,0,19,9,0,28,27,69,69,-0.027408637873754138
7,74.0,2.65,3.28,2,42,59,0.3,12,0.12,60,205.0,74.0,2.62,1.69,2,35,56,0.8,30,0.58,52,170.0,12,6,0,25,11,0,31,31,73,73,-0.02777777777777779
0,76.0,1.86,3.98,2,43,74,1.6,0,0.0,17,135.0,66.0,1.66,3.43,2,54,67,0.5,56,3.35,65,125.0,39,5,0,27,3,1,30,25,69,63,0.015395894428152479
7,74.0,2.9,2.93,2,50,57,0.8,34,1.45,59,185.0,79.0,2.4,2.31,2,41,54,1.7,45,0.49,56,185.0,21,13,0,13,10,0,30,29,72,78,0.052429667519181655
6,71.0,3.38,2.19,2,33,59,1.6,36,2.49,11,155.0,71.0,2.51,1.95,4,31,63,0.8,53,4.08,92,155.0,15,7,0,40,14,0,29,28,68,70,-0.05892255892255893
0,71.0,0.4,0.0,2,0,50,0.0,0,0.0,0,205.0,63.0,2.23,3.35,4,43,61,0.8,39,1.11,57,125.0,1,1,0,17,8,0,46,30,71,63,-0.18000000000000005
0,63.0,2.23,3.35,4,43,61,0.8,39,1.11,57,125.0,70.0,2.76,2.69,2,42,57,1.4,66,1.09,52,135.0,17,8,0,17,4,0,30,20,63,69,-0.12952380952380949
0,70.0,3.9,3.78,2,36,57,0.5,41,1.49,91,145.0,72.0,4.85,1.82,2,45,45,0.0,40,0.55,10,135.0,36,9,0,17,8,0,24,30,66,67,0.12
10,75.0,1.62,3.05,2,44,62,1.1,62,5.32,55,155.0,76.0,3.75,5.81,2,45,63,1.4,42,0.56,75,155.0,10,6,0,26,3,0,23,27,71,71,-0.27155172413793105
6,70.0,2.46,2.45,2,33,65,0.7,37,3.32,69,155.0,72.0,3.48,2.97,2,46,53,1.2,54,0.69,58,170.0,35,16,0,22,9,0,30,24,67,70,-0.023402909550917173
7,75.0,3.13,3.59,2,30,57,3.3,100,0.41,50,185.0,77.0,3.13,3.33,2,49,44,1.2,48,2.2,59,205.0,12,4,0,26,14,0,34,31,75,73,0.09999999999999998
5,76.0,3.81,2.97,2,40,51,0.0,41,2.64,52,205.0,75.0,4.31,5.29,2,58,53,0.6,57,0.44,61,205.0,11,6,0,22,9,0,29,31,76,73,-0.06261859582542695
10,74.0,4.4,3.13,0,37,72,0.0,0,0.0,0,170.0,72.0,4.82,3.96,2,26,50,0.0,0,0.0,80,170.0,9,4,0,5,4,0,26,28,74,72,0.1367521367521367
6,71.0,2.98,3.09,2,40,58,0.4,38,1.18,65,145.0,72.0,3.53,1.66,2,34,37,0.5,0,0.0,37,155.0,28,17,0,8,3,0,25,25,69,72,-0.10505050505050506
2,74.0,3.71,1.44,2,41,50,2.2,36,1.97,16,145.0,72.0,2.47,3.43,2,34,60,0.1,57,1.05,59,135.0,14,5,0,15,13,1,23,30,71,73,0.219600725952813
10,75.0,3.91,1.56,0,20,69,0.0,33,1.5,37,155.0,71.0,2.2,1.27,0,20,52,0.0,0,0.0,44,170.0,12,5,0,11,5,1,29,25,69,71,0.05882352941176472
10,70.0,3.32,2.68,2,42,51,1.0,26,2.14,27,155.0,74.0,3.91,3.29,0,48,58,1.3,100,0.66,68,170.0,9,5,0,9,3,0,28,31,70,73,-0.1071428571428571
0,66.0,3.41,3.37,2,40,65,0.7,45,2.61,59,135.0,71.0,2.9,3.85,0,49,48,0.6,33,1.24,60,135.0,15,12,0,11,4,0,29,29,65,68,-0.1777777777777777
0,68.0,3.16,4.07,2,41,68,0.6,63,1.01,68,135.0,69.0,2.61,3.19,2,49,50,0.7,23,0.98,25,135.0,11,7,0,8,5,1,30,28,68,67,0.039682539682539764
4,77.0,3.09,4.76,2,48,58,0.1,55,0.33,80,238.0,80.0,3.53,4.38,2,47,53,0.0,33,1.42,42,265.0,21,6,0,12,2,0,27,36,76,74,-0.0793650793650793
2,67.0,2.59,2.72,2,43,58,0.6,44,1.18,65,145.0,74.0,1.85,2.41,4,40,63,1.3,33,2.22,60,145.0,18,4,0,14,6,0,29,35,66,70,0.11818181818181828
7,72.0,2.26,3.12,2,51,57,0.6,29,3.17,57,185.0,72.0,2.01,1.82,4,43,63,1.0,25,2.49,61,170.0,14,6,0,28,9,0,33,34,72,73,-0.05675675675675684
4,78.0,3.05,2.15,2,52,52,0.0,55,1.73,43,253.0,76.0,3.78,4.98,2,60,48,0.0,100,1.49,58,242.0,6,3,0,21,6,0,36,27,78,76,-0.11111111111111116
6,73.0,4.23,4.34,2,46,53,1.3,36,1.21,73,155.0,73.0,4.5,2.64,2,42,48,1.9,33,1.4,50,155.0,36,13,0,11,4,0,28,29,73,70,0.0013605442176871652
6,73.0,2.34,2.91,4,42,66,0.7,53,0.76,69,155.0,70.0,4.08,4.17,2,28,57,0.1,38,0.63,77,155.0,42,22,1,21,12,1,35,27,69,69,0.028506787330316752
7,78.0,3.25,3.14,2,42,51,1.0,50,3.82,73,205.0,72.0,1.01,2.91,2,62,50,0.0,33,1.51,33,185.0,14,5,0,15,5,1,27,31,74,72,0.022556390977443552
5,73.0,3.59,2.08,4,45,54,1.4,24,2.74,50,185.0,77.0,3.13,3.37,1,39,58,1.0,25,0.52,71,205.0,13,6,0,26,12,1,29,34,74,73,0.01754385964912286
7,74.0,3.48,3.52,4,42,62,0.3,36,1.36,52,185.0,73.0,3.11,2.75,2,48,49,0.8,100,0.41,66,170.0,13,3,0,9,4,0,32,27,72,73,0.12019230769230771
2,73.0,3.2,2.97,2,37,50,0.0,66,1.98,55,145.0,72.0,3.97,5.51,4,49,56,1.2,37,1.55,61,155.0,8,7,0,25,6,0,25,22,69,69,-0.27311827956989243
4,75.0,5.27,4.92,2,36,54,0.0,18,0.48,75,185.0,78.0,4.41,4.03,2,47,45,0.4,33,0.36,85,205.0,15,9,0,17,5,0,30,28,73,76,-0.1477272727272727
2,68.0,3.06,2.01,2,39,64,1.5,36,1.19,49,145.0,71.0,2.8,3.27,2,36,53,1.3,35,2.52,58,145.0,13,13,1,25,8,0,36,27,66,70,-0.2760942760942761
4,82.0,1.28,3.33,2,56,54,0.2,56,2.3,52,240.0,74.0,3.54,2.72,2,52,59,0.2,0,0.0,76,235.0,29,9,2,8,7,0,36,32,76,71,0.19166666666666665
10,71.0,2.17,3.8,4,41,62,0.9,48,2.53,63,170.0,72.0,1.55,1.52,2,56,46,0.0,42,4.23,72,155.0,19,9,0,19,8,0,27,30,69,70,-0.025132275132275117
10,75.0,2.58,3.75,2,54,56,1.6,47,1.64,63,170.0,71.0,3.08,2.15,2,50,51,0.4,49,2.7,53,170.0,24,16,0,23,12,0,30,28,72,67,-0.05714285714285716
4,81.0,2.46,2.82,2,34,46,2.2,66,3.26,50,260.0,79.0,2.79,3.55,5,50,64,0.7,0,0.0,55,265.0,7,3,0,9,5,0,25,33,78,75,0.05714285714285705
2,68.0,2.3,3.71,2,41,65,0.9,46,1.87,59,145.0,67.0,2.83,2.13,2,41,55,0.7,34,3.26,69,135.0,15,6,0,18,11,0,27,30,66,65,0.09359605911330049
2,70.0,2.44,2.05,2,44,60,2.2,44,2.75,39,145.0,69.0,1.99,2.43,4,36,72,1.5,52,2.56,57,145.0,31,14,0,16,5,0,29,34,67,67,-0.07301587301587298
6,71.0,5.39,2.84,2,39,54,2.0,45,2.39,54,155.0,73.0,3.44,2.13,2,42,43,0.9,50,2.35,83,155.0,28,16,0,7,3,0,27,0,70,72,-0.0636363636363636
10,74.0,2.27,0.73,4,20,46,2.5,44,2.46,40,170.0,72.0,2.13,2.28,2,47,59,0.0,37,0.74,75,170.0,12,4,0,10,5,0,31,34,70,70,0.08333333333333337
6,68.0,3.09,3.47,2,50,49,1.3,34,3.59,44,155.0,74.0,3.03,3.21,2,50,54,2.8,42,2.77,58,155.0,30,10,2,28,8,0,27,22,68,70,-0.06349206349206349
2,70.0,2.69,4.09,2,53,56,0.5,37,2.19,82,145.0,71.0,2.66,2.88,2,45,59,1.0,32,1.63,47,145.0,15,5,0,19,8,0,30,29,68,68,0.04629629629629628
6,73.0,3.92,4.22,4,37,58,0.1,45,0.52,78,155.0,70.0,6.25,2.28,0,32,44,0.0,25,1.01,33,155.0,20,15,0,2,3,0,25,27,70,0,0.17142857142857137
0,67.0,2.59,2.65,2,40,64,0.8,30,1.54,58,135.0,68.0,2.15,3.53,2,31,74,0.1,50,3.17,83,135.0,35,11,0,22,2,0,32,26,66,68,-0.15579710144927528
7,74.0,2.87,2.87,4,42,52,0.8,41,1.14,53,185.0,74.0,2.19,2.79,2,40,60,0.6,53,0.97,62,205.0,22,11,0,35,12,1,31,35,71,71,-0.0625
6,68.0,3.57,3.18,2,50,51,1.5,37,2.14,56,155.0,70.0,2.67,3.87,2,32,65,0.3,32,0.87,65,145.0,16,9,0,23,11,0,28,32,70,66,-0.036470588235294144
5,74.0,2.88,2.59,2,46,60,0.6,35,2.47,54,205.0,74.0,1.39,2.82,2,43,71,0.4,44,3.37,80,205.0,17,11,1,23,5,0,36,28,75,74,-0.2352216748768473
10,76.0,1.89,2.12,4,49,58,0.6,43,2.93,71,170.0,75.0,2.34,3.56,2,39,57,1.2,55,0.58,36,170.0,22,4,1,30,13,0,30,27,74,74,0.11714039621016359
6,68.0,1.85,2.96,2,40,66,0.2,63,1.3,61,155.0,72.0,2.65,2.04,2,34,60,1.9,33,2.46,42,155.0,48,15,3,11,7,0,28,32,69,70,0.11616161616161613
6,71.0,2.52,2.61,2,27,67,1.6,31,2.32,53,155.0,70.0,3.28,3.57,4,45,62,0.7,39,1.89,60,170.0,14,6,0,29,12,0,34,27,70,68,-0.007317073170731714
0,70.0,2.98,2.36,2,26,64,1.4,70,1.39,54,135.0,68.0,3.27,3.37,2,37,57,0.1,57,1.46,70,135.0,10,3,0,21,11,2,31,28,67,67,0.15158371040723984
7,74.0,2.76,3.0,2,40,55,0.0,27,1.03,77,185.0,73.0,2.53,3.6,2,52,56,0.5,34,3.78,83,170.0,17,7,0,11,4,0,24,37,73,72,-0.02499999999999991
6,75.0,2.41,3.94,2,46,65,0.2,45,0.5,53,155.0,73.0,4.57,2.52,2,33,51,0.0,0,0.0,74,155.0,16,9,0,13,6,1,31,30,73,71,-0.010000000000000009
0,69.0,3.85,1.81,0,37,46,1.7,0,0.0,57,135.0,68.0,3.46,1.86,2,48,47,1.1,18,0.86,0,135.0,15,8,0,10,6,0,31,33,69,67,0.02717391304347827
5,75.0,2.42,2.14,2,37,63,0.0,44,2.98,73,205.0,74.0,2.88,2.59,2,46,60,0.6,35,2.47,54,205.0,24,8,1,17,11,1,32,36,72,75,0.1410658307210032
7,73.0,3.62,3.1,2,41,57,1.0,67,2.29,92,170.0,74.0,2.83,1.59,4,46,50,0.6,60,1.02,53,185.0,14,6,0,26,14,0,36,34,70,72,0.04999999999999993
10,73.0,2.14,2.32,4,49,56,0.1,23,1.7,61,170.0,72.0,1.96,1.12,2,44,43,2.1,30,1.79,25,155.0,51,17,1,67,14,2,31,36,72,69,-0.068098480880042
7,73.0,2.64,3.16,2,48,54,0.1,50,0.84,63,185.0,73.0,2.73,2.19,2,35,54,0.3,42,0.4,65,185.0,19,9,0,13,5,0,39,32,73,71,-0.04365079365079361
10,76.0,2.8,3.75,2,42,62,0.4,47,1.77,88,170.0,74.0,2.84,2.74,2,45,60,1.5,35,1.8,70,170.0,18,4,0,27,14,1,22,36,72,72,0.17532467532467533
5,76.0,3.8,3.69,2,42,61,0.0,34,3.0,91,205.0,79.0,3.44,4.02,2,40,51,0.4,39,1.56,85,205.0,12,5,0,18,6,0,35,24,73,77,-0.044117647058823484
2,66.0,2.35,2.78,2,49,67,0.3,55,4.13,100,145.0,67.0,1.61,1.59,2,36,52,2.1,32,2.92,22,135.0,18,5,0,26,10,0,26,27,66,66,0.06038647342995174
