reach,sapm,slpm,stance,stk_acc,stk_def,sub_avg,td_acc,td_avg,td_def,weight,wins,losses,draws,age,height
-1.0,-0.3400000000000003,1.2500000000000004,0.0,14.0,-10.0,0.7,59.0,-0.6799999999999999,9.0,0.0,3.0,-5.0,0.0,-7.0,-1.0
-6.0,-0.6900000000000004,-0.48999999999999977,0.0,-8.0,6.0,-0.3,6.0,-1.18,0.0,0.0,13.0,8.0,0.0,2.0,-2.0
-4.0,3.0300000000000002,0.2599999999999998,0.0,5.0,20.0,0.0,37.0,1.54,25.0,22.0,4.0,6.0,0.0,-3.0,-1.0
3.0,0.2999999999999998,1.5000000000000002,0.0,0.0,11.0,0.0,19.0,1.5,18.0,0.0,3.0,4.0,0.0,3.0,-1.0
2.0,1.2100000000000002,-1.6400000000000006,0.0,-20.0,-5.0,0.7,55.0,1.27,-25.0,0.0,1.0,1.0,0.0,-3.0,1.0
2.0,1.7999999999999998,-0.3700000000000001,0.0,1.0,-10.0,1.6,1.0,-0.1299999999999999,-15.0,0.0,2.0,-1.0,0.0,-4.0,0.0
-3.0,-0.6200000000000001,-1.42,-1.0,12.0,-5.0,0.4,77.0,0.52,-16.0,0.0,16.0,10.0,0.0,14.0,-2.0
-5.0,2.6599999999999997,4.16,-3.0,15.0,11.0,0.5,42.0,1.35,34.0,0.0,4.0,-2.0,2.0,-6.0,-4.0
-2.0,-2.1799999999999997,-1.3699999999999999,0.0,-4.0,-13.0,1.9000000000000001,-17.0,-3.6100000000000003,-49.0,0.0,11.0,7.0,0.0,8.0,0.0
2.0,-1.2000000000000006,-0.6399999999999997,-4.0,-10.0,-1.0,-0.5,0.0,2.23,10.0,0.0,5.0,3.0,0.0,0.0,2.0
1.0,0.79,-1.5099999999999998,2.0,-13.0,2.0,-2.1999999999999997,-84.0,-0.49,22.0,0.0,23.0,12.0,0.0,10.0,0.0
6.0,-0.8800000000000003,3.63,0.0,13.0,6.0,0.0,-53.0,-1.55,63.0,0.0,-6.0,-8.0,-3.0,-5.0,-2.0
0.0,1.29,-1.58,0.0,1.0,5.0,0.2,-7.0,-0.32,-7.0,0.0,3.0,2.0,0.0,2.0,4.0
0.0,-1.2900000000000005,0.6900000000000004,0.0,-2.0,18.0,-0.5,17.0,0.29,11.0,0.0,2.0,5.0,0.0,2.0,-4.0
-4.0,1.08,0.5599999999999996,2.0,0.0,-6.0,-1.2,-48.0,-1.96,-41.0,0.0,-5.0,-1.0,2.0,-4.0,-2.0
5.0,0.35000000000000053,2.45,2.0,-6.0,-11.0,0.6,40.0,-2.22,-29.0,-15.0,-10.0,-3.0,0.0,-11.0,3.0
-1.0,0.16000000000000014,-1.79,-2.0,-6.0,-5.0,0.4,-8.0,2.6999999999999997,38.0,0.0,-1.0,5.0,0.0,5.0,1.0
6.0,-0.3600000000000001,-4.220000000000001,0.0,-20.0,-9.0,0.09999999999999998,-45.0,-5.13,-14.0,10.0,0.0,0.0,0.0,-4.0,3.0
6.0,0.14000000000000012,0.5800000000000001,0.0,-4.0,10.0,0.39999999999999997,6.0,-0.02999999999999997,-2.0,0.0,-4.0,1.0,0.0,-3.0,4.0
-3.0,-1.1900000000000004,-0.6799999999999997,0.0,5.0,10.0,1.1,13.0,1.48,31.0,0.0,0.0,-6.0,1.0,0.0,-3.0
3.0,-5.270000000000001,-1.1700000000000004,0.0,7.0,11.0,-0.09999999999999998,50.0,-0.35,58.0,0.0,10.0,11.0,0.0,0.0,1.0
3.0,0.33999999999999986,-0.47000000000000064,-2.0,5.0,7.0,0.7,17.0,0.5599999999999999,17.0,0.0,3.0,0.0,1.0,-2.0,-1.0
-1.0,-1.6999999999999997,-1.1400000000000001,0.0,5.0,13.0,0.09999999999999998,9.0,-0.2799999999999998,-19.0,0.0,-3.0,-2.0,0.0,2.0,-1.0
3.0,-1.93,0.75,0.0,10.0,5.0,0.8,6.0,1.21,-44.0,0.0,-4.0,-1.0,0.0,0.0,3.0
2.0,2.1199999999999997,1.5700000000000003,3.0,-17.0,12.0,-2.8000000000000003,-54.0,-3.06,78.0,-10.0,-4.0,-1.0,0.0,0.0,0.0
2.0,-0.9699999999999998,0.15999999999999925,0.0,18.0,10.0,0.5,21.0,0.44999999999999996,-10.0,0.0,5.0,-1.0,0.0,-2.0,-2.0
1.0,0.18000000000000016,0.8900000000000001,0.0,0.0,6.0,-1.1,24.0,-1.2199999999999998,20.0,0.0,-17.0,-7.0,-2.0,1.0,1.0
-3.0,0.1499999999999999,2.22,2.0,15.0,-3.0,-0.09999999999999998,-16.0,-1.12,-21.0,-10.0,-23.0,-6.0,0.0,2.0,0.0
0.0,2.6099999999999994,1.9900000000000002,2.0,16.0,-17.0,-0.19999999999999996,-16.0,1.09,11.0,0.0,3.0,-1.0,0.0,1.0,-3.0
-2.0,-0.5699999999999998,1.0000000000000004,0.0,-2.0,4.0,-0.19999999999999998,-12.0,-0.35,3.0,0.0,-4.0,-1.0,0.0,-1.0,0.0
-9.0,-1.3900000000000001,0.41999999999999993,0.0,7.0,8.0,-0.8999999999999999,10.0,0.20000000000000007,-19.0,-12.0,-17.0,-5.0,1.0,3.0,-10.0
-2.0,-2.11,1.13,2.0,14.0,13.0,0.0,43.0,0.6699999999999999,-8.0,0.0,-3.0,-8.0,0.0,-10.0,-3.0
1.0,1.5700000000000003,1.7799999999999998,0.0,-16.0,-9.0,0.39999999999999997,-39.0,-2.3899999999999997,-1.0,0.0,-5.0,-2.0,0.0,-10.0,2.0
1.0,-0.3999999999999999,2.3700000000000006,3.0,6.0,6.0,0.2,25.0,0.9299999999999999,6.0,0.0,-7.0,-10.0,0.0,-9.0,4.0
-1.0,1.56,-1.2999999999999998,0.0,-17.0,-12.0,0.0,-13.0,-0.019999999999999907,-5.0,0.0,3.0,3.0,0.0,0.0,-3.0
1.0,-2.2,-1.2999999999999998,1.0,-1.0,10.0,0.0,56.0,-2.5500000000000003,78.0,0.0,-1.0,-1.0,0.0,9.0,2.0
1.0,1.4000000000000004,0.5500000000000003,0.0,15.0,3.0,-1.2,-32.0,-3.9899999999999998,27.0,0.0,-11.0,1.0,-1.0,4.0,-3.0
-1.0,-0.8599999999999999,0.28000000000000025,-4.0,5.0,16.0,0.5,-53.0,2.6399999999999997,-46.0,0.0,1.0,1.0,-1.0,0.0,1.0
1.0,2.5199999999999996,3.0,-2.0,-9.0,-7.0,-0.2,-60.0,-0.68,6.0,0.0,-5.0,3.0,0.0,2.0,2.0
7.0,-1.8000000000000003,0.96,0.0,9.0,22.0,-0.3,47.0,-2.4400000000000004,26.0,0.0,-7.0,0.0,0.0,-15.0,4.0
-1.0,-0.94,-3.2100000000000004,0.0,-2.0,4.0,-0.8,21.0,3.3800000000000003,-9.0,0.0,8.0,2.0,0.0,-1.0,-1.0
-7.0,-1.5699999999999998,1.21,0.0,10.0,15.0,0.0,31.0,1.67,100.0,0.0,3.0,0.0,0.0,3.0,-6.0
-8.0,2.2500000000000004,-1.2499999999999996,0.0,-10.0,-21.0,0.30000000000000004,-20.0,-1.49,-44.0,0.0,7.0,13.0,0.0,-1.0,0.0
2.0,-0.41000000000000014,2.0999999999999996,3.0,3.0,3.0,-0.3,9.0,2.23,8.0,0.0,-3.0,-3.0,-1.0,-5.0,3.0
1.0,-1.5,-0.07000000000000028,2.0,-4.0,24.0,-0.9,11.0,-3.62,65.0,0.0,9.0,12.0,0.0,2.0,0.0
3.0,-1.2199999999999998,2.1799999999999997,3.0,2.0,1.0,0.8,16.0,1.08,48.0,0.0,10.0,-4.0,0.0,0.0,3.0
0.0,-2.64,-1.7600000000000002,0.0,-5.0,7.0,-1.1,12.0,0.019999999999999907,19.0,0.0,-7.0,-1.0,0.0,-5.0,2.0
2.0,0.020000000000000018,1.7999999999999998,0.0,8.0,6.0,0.4,18.0,4.04,12.0,0.0,-10.0,-16.0,0.0,-5.0,4.0
-5.0,-1.1299999999999994,-0.9900000000000002,0.0,-17.0,29.0,0.10000000000000009,-43.0,3.67,-9.0,0.0,-2.0,1.0,0.0,5.0,-3.0
-3.0,0.1200000000000001,0.73,0.0,14.0,0.0,-0.1,28.0,3.06,13.0,0.0,-4.0,-6.0,0.0,0.0,0.0
2.0,0.31000000000000005,-0.5299999999999998,1.0,5.0,-14.0,1.8000000000000003,13.0,-0.1200000000000001,-3.0,0.0,-25.0,-10.0,0.0,-11.0,4.0
1.0,0.06000000000000005,0.25000000000000044,0.0,-5.0,4.0,-1.0999999999999999,-10.0,4.25,18.0,0.0,1.0,-6.0,0.0,-14.0,4.0
-4.0,0.8300000000000001,-1.0399999999999996,4.0,-6.0,6.0,-1.0,77.0,3.18,-46.0,0.0,-1.0,2.0,0.0,3.0,-5.0
-5.0,1.8200000000000003,0.9199999999999995,0.0,4.0,-1.0,-0.9,63.0,-0.8800000000000001,19.0,0.0,0.0,-1.0,0.0,0.0,-4.0
2.0,-0.7999999999999998,-2.13,0.0,1.0,-14.0,-0.1,-30.0,0.19,-27.0,22.0,1.0,1.0,0.0,-1.0,-1.0
-3.0,0.07999999999999963,0.31999999999999984,0.0,-7.0,0.0,0.6,-86.0,0.020000000000000018,-9.0,0.0,4.0,1.0,0.0,1.0,-3.0
-1.0,-1.12,1.81,0.0,11.0,11.0,-1.1,22.0,-0.21000000000000008,2.0,0.0,15.0,8.0,1.0,5.0,2.0
-5.0,-0.6499999999999999,-0.25,2.0,-4.0,9.0,-0.09999999999999998,29.0,0.41000000000000003,6.0,-15.0,-19.0,-9.0,0.0,-5.0,-5.0
-2.0,1.4799999999999995,0.4900000000000002,0.0,-10.0,-7.0,-0.8,-17.0,-0.81,-18.0,0.0,4.0,5.0,-1.0,1.0,-2.0
-1.0,-0.1299999999999999,0.06000000000000005,0.0,-16.0,1.0,-0.6000000000000001,16.0,0.95,3.0,0.0,-1.0,-9.0,1.0,-6.0,0.0
-1.0,1.2799999999999998,-0.28000000000000025,0.0,6.0,0.0,-0.7000000000000001,13.0,0.5199999999999999,11.0,0.0,-3.0,2.0,1.0,7.0,0.0
0.0,1.19,1.5899999999999999,0.0,11.0,-16.0,-0.8,-47.0,2.04,-31.0,0.0,3.0,0.0,-1.0,-12.0,0.0
2.0,2.5300000000000002,0.41999999999999993,-1.0,-1.0,5.0,-1.3,15.0,-4.4,8.0,0.0,8.0,8.0,0.0,5.0,3.0
3.0,0.7899999999999996,1.04,-2.0,-7.0,-8.0,0.7,-50.0,-0.78,-9.0,8.0,-2.0,1.0,0.0,2.0,5.0
-2.0,-0.21999999999999975,0.5799999999999996,0.0,12.0,-9.0,0.30000000000000004,-6.0,0.95,-28.0,10.0,2.0,2.0,0.0,-1.0,1.0
0.0,0.29000000000000004,1.79,0.0,3.0,3.0,0.19999999999999996,-29.0,-0.97,-26.0,0.0,0.0,-2.0,0.0,-4.0,0.0
2.0,0.4900000000000002,-1.0899999999999999,0.0,1.0,-17.0,-0.09999999999999998,-1.0,0.32999999999999996,-26.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,-0.08999999999999986,1.92,-2.0,1.0,7.0,0.4,18.0,1.04,-4.0,-15.0,17.0,11.0,-1.0,8.0,-1.0
-2.0,1.2800000000000002,-0.8199999999999998,1.0,10.0,-6.0,0.5,24.0,0.33000000000000007,-4.0,0.0,-1.0,2.0,1.0,3.0,-3.0
2.0,-1.69,-0.009999999999999787,2.0,6.0,0.0,0.4,-6.0,-0.08999999999999997,8.0,0.0,-4.0,-4.0,0.0,0.0,2.0
0.0,-0.5099999999999998,-0.75,-2.0,5.0,10.0,-1.3,-21.0,0.5900000000000003,-30.0,0.0,-7.0,0.0,0.0,3.0,2.0
-3.0,-0.9100000000000001,-0.6100000000000003,0.0,7.0,-10.0,1.7000000000000002,27.0,3.1399999999999997,-3.0,0.0,-3.0,-4.0,0.0,5.0,-2.0
2.0,1.4699999999999998,0.0,2.0,6.0,-4.0,0.0,0.0,0.0,-6.0,0.0,-1.0,0.0,0.0,4.0,-1.0
-2.0,-0.5399999999999998,1.4499999999999997,2.0,4.0,7.0,-0.7,21.0,0.15000000000000013,50.0,0.0,1.0,-6.0,0.0,-7.0,-2.0
0.0,1.2199999999999998,-0.2999999999999998,0.0,-4.0,-4.0,0.8,20.0,-1.75,0.0,0.0,2.0,1.0,0.0,5.0,0.0
0.0,-1.5699999999999998,3.56,0.0,8.0,29.0,0.0,41.0,2.8,60.0,0.0,0.0,1.0,0.0,8.0,1.0
2.0,1.77,1.6999999999999993,0.0,4.0,-17.0,1.7000000000000002,-1.0,-1.8399999999999999,12.0,0.0,0.0,1.0,0.0,3.0,5.0
-3.0,-2.99,2.79,0.0,13.0,26.0,0.9,33.0,2.59,-29.0,0.0,2.0,-1.0,0.0,-2.0,-3.0
-2.0,0.5299999999999998,0.3999999999999999,0.0,-15.0,-16.0,0.0,8.0,1.09,-25.0,0.0,0.0,2.0,0.0,0.0,1.0
-3.0,0.75,-0.96,0.0,2.0,-6.0,1.2,9.0,0.32999999999999996,-20.0,0.0,7.0,5.0,-1.0,-4.0,-2.0
-2.0,0.6699999999999999,-0.31999999999999984,2.0,8.0,2.0,0.0,6.0,-6.09,11.0,-1.0,-4.0,0.0,0.0,4.0,-3.0
-2.0,-0.6000000000000001,2.1999999999999997,2.0,12.0,18.0,0.0,-100.0,-2.5,-13.0,0.0,1.0,1.0,-1.0,11.0,-2.0
1.0,0.16999999999999993,1.06,0.0,14.0,-12.0,1.7999999999999998,8.0,-0.16999999999999993,-27.0,0.0,-6.0,-5.0,0.0,-2.0,0.0
5.0,-3.1499999999999995,-0.9500000000000002,2.0,10.0,-4.0,0.6,3.0,-0.77,-28.0,10.0,-11.0,-7.0,0.0,-3.0,5.0
2.0,0.09000000000000075,-4.44,-1.0,-21.0,13.0,0.0,-5.0,-1.0299999999999998,-47.0,0.0,0.0,3.0,0.0,6.0,0.0
-3.0,-1.3399999999999999,-1.6300000000000001,2.0,11.0,-2.0,0.40000000000000013,-38.0,-0.9900000000000002,-33.0,0.0,-2.0,-4.0,0.0,-4.0,0.0
-4.0,-0.6699999999999999,0.54,-3.0,-1.0,1.0,-1.2999999999999998,-6.0,1.01,-6.0,0.0,-2.0,1.0,-1.0,12.0,-2.0
-4.0,-0.3999999999999999,-0.21999999999999975,0.0,-8.0,-2.0,-0.8,17.0,-0.49,43.0,0.0,-2.0,-4.0,1.0,-4.0,-2.0
1.0,2.19,2.87,0.0,9.0,4.0,-0.19999999999999998,9.0,-0.9899999999999999,16.0,0.0,0.0,-1.0,-1.0,0.0,-1.0
-4.0,-4.19,1.37,-3.0,26.0,19.0,0.0,33.0,0.38,66.0,0.0,4.0,1.0,0.0,2.0,-2.0
-1.0,-1.3000000000000003,-1.9499999999999997,0.0,-16.0,8.0,-0.3,31.0,1.9100000000000001,-54.0,0.0,-2.0,0.0,0.0,-2.0,0.0
-5.0,5.51,4.5600000000000005,0.0,12.0,-6.0,-0.1,-44.0,-0.49,0.0,0.0,1.0,-6.0,0.0,-2.0,0.0
1.0,-0.6500000000000001,-3.4699999999999998,0.0,-9.0,0.0,-0.7,-4.0,0.31999999999999984,-34.0,0.0,2.0,1.0,0.0,7.0,0.0
-3.0,-0.6600000000000001,-0.5899999999999999,-2.0,-1.0,9.0,0.1,0.0,0.98,-28.0,-10.0,-5.0,-13.0,0.0,1.0,-4.0
2.0,1.7000000000000002,2.22,0.0,-14.0,9.0,-1.2,-36.0,-1.7699999999999998,26.0,0.0,-4.0,-2.0,0.0,1.0,0.0
-7.0,-1.1999999999999997,-2.24,-2.0,9.0,-6.0,1.5,21.0,1.65,-21.0,0.0,5.0,3.0,1.0,5.0,-2.0
1.0,-0.7499999999999996,-3.6100000000000003,0.0,-7.0,9.0,0.0,0.0,0.0,-47.0,0.0,1.0,3.0,0.0,3.0,-1.0
2.0,-3.6200000000000006,0.6699999999999999,0.0,0.0,0.0,0.0,8.0,-0.45999999999999996,20.0,0.0,-8.0,-8.0,2.0,-5.0,3.0
-4.0,1.58,-0.020000000000000018,-2.0,-6.0,-7.0,0.0,-15.0,-0.8800000000000001,0.0,0.0,-1.0,8.0,0.0,5.0,-2.0
3.0,1.0899999999999999,-0.15000000000000036,2.0,-3.0,-15.0,-0.2,5.0,-4.31,18.0,0.0,0.0,-3.0,-1.0,1.0,0.0
-4.0,0.6699999999999999,-1.4300000000000002,2.0,-12.0,-3.0,0.7,-2.0,1.29,-2.0,0.0,13.0,7.0,0.0,5.0,-2.0
5.0,1.1500000000000001,2.2199999999999998,2.0,-8.0,6.0,-0.3999999999999999,0.0,-1.9100000000000001,8.0,0.0,1.0,-3.0,1.0,2.0,3.0
3.0,-0.8999999999999999,2.4800000000000004,0.0,29.0,14.0,-0.5,86.0,1.67,41.0,0.0,-2.0,-2.0,0.0,-6.0,0.0
0.0,-0.9300000000000002,1.63,0.0,12.0,8.0,0.8999999999999999,30.0,2.36,45.0,0.0,11.0,2.0,0.0,2.0,0.0
-3.0,0.48,1.1500000000000004,-2.0,-5.0,6.0,-0.7999999999999999,46.0,-1.31,24.0,-10.0,-4.0,-1.0,0.0,-2.0,2.0
9.0,-0.4099999999999997,0.71,1.0,7.0,7.0,0.30000000000000004,-35.0,-0.8,23.0,0.0,2.0,-5.0,0.0,2.0,7.0
-1.0,1.3000000000000003,0.050000000000000266,0.0,5.0,5.0,-0.1,40.0,1.51,30.0,0.0,4.0,0.0,0.0,3.0,0.0
3.0,-1.42,-1.9799999999999995,1.0,-14.0,10.0,0.0,50.0,-0.22999999999999998,16.0,0.0,-6.0,-5.0,0.0,-3.0,1.0
3.0,0.4099999999999997,-2.2700000000000005,2.0,-11.0,0.0,-1.2999999999999998,2.0,0.28,13.0,0.0,-2.0,6.0,0.0,9.0,0.0
-6.0,-1.2200000000000002,-2.47,-2.0,-6.0,12.0,0.7999999999999999,-60.0,2.69,4.0,0.0,0.0,-4.0,1.0,5.0,-6.0
-2.0,-0.43000000000000016,-2.5700000000000003,2.0,-17.0,-1.0,-0.7999999999999999,11.0,4.19,-13.0,0.0,2.0,6.0,0.0,5.0,-1.0
0.0,0.7400000000000002,0.5299999999999998,0.0,8.0,11.0,0.6,4.0,1.29,0.0,0.0,7.0,5.0,0.0,10.0,-1.0
0.0,5.46,1.4899999999999998,2.0,-13.0,14.0,-0.5,0.0,0.0,37.0,0.0,-8.0,1.0,0.0,2.0,4.0
-4.0,0.8599999999999999,0.5100000000000002,0.0,-5.0,-1.0,0.2,-69.0,1.72,26.0,0.0,-1.0,-2.0,0.0,-1.0,-3.0
-5.0,2.4399999999999995,-1.1,-2.0,-5.0,-7.0,-0.09999999999999998,-35.0,-1.48,-7.0,0.0,5.0,7.0,0.0,4.0,-1.0
0.0,-1.0,-0.43000000000000016,0.0,17.0,-3.0,0.0,50.0,0.5700000000000001,17.0,-10.0,3.0,-1.0,0.0,3.0,3.0
1.0,1.2299999999999995,3.4000000000000004,3.0,11.0,-3.0,-0.1,-45.0,-0.71,44.0,0.0,-5.0,-7.0,0.0,-4.0,-1.0
0.0,-1.46,0.010000000000000231,0.0,11.0,10.0,-1.5,14.0,-1.3,53.0,25.0,-12.0,5.0,-1.0,-3.0,2.0
2.0,0.47,-0.10000000000000009,0.0,-16.0,-27.0,-0.8,-55.0,-1.9,-27.0,0.0,-4.0,1.0,0.0,-5.0,-3.0
9.0,0.29000000000000004,2.2800000000000002,2.0,-6.0,-1.0,-0.5,-50.0,-0.45,-37.0,8.0,8.0,-2.0,0.0,0.0,0.0
-2.0,-3.3899999999999997,1.6000000000000005,4.0,26.0,11.0,0.9,80.0,-0.84,17.0,0.0,-15.0,-16.0,0.0,-2.0,1.0
3.0,-1.33,2.32,2.0,16.0,21.0,0.1,40.0,1.39,85.0,0.0,13.0,2.0,0.0,-1.0,3.0
2.0,-0.3900000000000001,-2.3000000000000003,0.0,-7.0,-27.0,0.0,17.0,-3.44,-20.0,0.0,-5.0,3.0,0.0,2.0,5.0
1.0,-1.0,-0.8200000000000001,-2.0,9.0,-2.0,-0.3,-10.0,0.1100000000000001,37.0,0.0,-19.0,-7.0,-2.0,0.0,0.0
-1.0,-0.97,-0.71,-2.0,-4.0,-14.0,-0.2,24.0,1.0299999999999998,-6.0,0.0,-3.0,-7.0,-1.0,-12.0,-7.0
-2.0,-0.75,-1.1599999999999997,0.0,-7.0,6.0,0.1,-37.0,-0.25,-34.0,-14.0,3.0,-1.0,0.0,4.0,0.0
-4.0,2.69,-3.07,-2.0,-5.0,-47.0,3.5,-25.0,7.499999999999999,-75.0,0.0,6.0,3.0,0.0,8.0,-1.0
0.0,-1.1800000000000002,-0.9700000000000002,-3.0,7.0,-19.0,0.7,-100.0,-0.91,-75.0,0.0,7.0,1.0,0.0,5.0,0.0
-5.0,0.25,-2.59,0.0,-2.0,6.0,0.7,2.0,0.22999999999999998,-17.0,0.0,6.0,3.0,0.0,9.0,0.0
6.0,-0.6000000000000001,3.3299999999999996,-3.0,7.0,1.0,0.0,0.0,0.0,8.0,12.0,-4.0,-1.0,0.0,-6.0,3.0
5.0,-2.25,-1.3699999999999997,0.0,3.0,-11.0,0.7,-2.0,2.25,-9.0,0.0,6.0,2.0,1.0,3.0,1.0
1.0,0.6799999999999997,-1.8599999999999994,-2.0,5.0,5.0,1.0,-33.0,-0.6200000000000001,-20.0,0.0,15.0,3.0,0.0,14.0,1.0
-3.0,0.10999999999999943,-1.7799999999999994,-3.0,-8.0,-2.0,0.0,8.0,-0.6799999999999999,40.0,0.0,19.0,8.0,0.0,2.0,-8.0
-2.0,-4.1,-1.1,0.0,9.0,13.0,0.5,30.0,1.34,25.0,0.0,-8.0,-8.0,0.0,-2.0,1.0
4.0,-1.6399999999999997,0.10000000000000009,-2.0,14.0,0.0,1.3,-10.0,-0.6199999999999999,-11.0,0.0,7.0,10.0,2.0,7.0,4.0
0.0,1.08,1.96,0.0,2.0,-2.0,-0.3,14.0,-0.28,9.0,25.0,-14.0,-18.0,1.0,-12.0,0.0
1.0,-1.2599999999999998,-1.0900000000000003,2.0,2.0,5.0,1.8,10.0,0.7000000000000006,12.0,0.0,-1.0,-5.0,0.0,-1.0,2.0
71.0,3.05,3.09,2.0,43.0,57.0,0.7,38.0,2.43,50.0,0.0,15.0,3.0,0.0,33.0,70.0
1.0,3.3100000000000005,2.7800000000000002,0.0,11.0,-3.0,-0.7,-5.0,-1.6600000000000001,16.0,0.0,-9.0,-1.0,0.0,-6.0,2.0
-3.0,-0.23999999999999977,-0.28000000000000025,0.0,1.0,1.0,1.0,42.0,1.77,17.0,0.0,20.0,8.0,0.0,7.0,-6.0
0.0,2.0700000000000003,-1.7800000000000002,0.0,-19.0,-13.0,-0.1,-15.0,0.36,10.0,0.0,-4.0,-1.0,0.0,-1.0,-2.0
0.0,-0.8399999999999999,-2.0200000000000005,0.0,5.0,1.0,0.4,23.0,-0.050000000000000044,3.0,0.0,-3.0,-2.0,0.0,-5.0,3.0
-3.0,0.20999999999999996,-0.28000000000000025,0.0,-6.0,8.0,-1.1,-18.0,-0.57,1.0,0.0,-22.0,-7.0,1.0,-4.0,-3.0
2.0,0.52,-0.8000000000000003,2.0,3.0,1.0,0.5,1.0,1.5299999999999998,41.0,0.0,3.0,4.0,0.0,4.0,0.0
-5.0,-1.69,-2.5,0.0,-1.0,-1.0,0.3,-50.0,0.7000000000000001,-30.0,0.0,13.0,10.0,0.0,8.0,-3.0
4.0,-0.7799999999999998,0.41999999999999993,0.0,-14.0,-2.0,0.0,21.0,5.5,33.0,0.0,0.0,2.0,0.0,0.0,0.0
1.0,1.5100000000000002,-0.31000000000000005,-2.0,15.0,-10.0,1.4000000000000001,42.0,9.58,-76.0,10.0,-3.0,-6.0,0.0,-12.0,-2.0
0.0,1.19,0.8900000000000001,0.0,-9.0,-7.0,0.0,8.0,1.75,20.0,0.0,1.0,2.0,0.0,2.0,0.0
-5.0,1.1600000000000001,-1.7199999999999998,0.0,-14.0,0.0,0.10000000000000009,23.0,0.91,-29.0,0.0,0.0,5.0,0.0,3.0,-4.0
2.0,-0.17000000000000037,2.03,0.0,0.0,-9.0,0.0,-16.0,-0.36,-17.0,0.0,2.0,2.0,0.0,-3.0,-1.0
-4.0,2.08,-0.45999999999999996,2.0,-17.0,-12.0,0.0,-76.0,-1.94,-33.0,0.0,-3.0,0.0,0.0,-8.0,-3.0
-3.0,-3.2199999999999998,2.7100000000000004,-3.0,6.0,14.0,-2.4,-16.0,-1.41,31.0,-10.0,-5.0,0.0,0.0,-3.0,-4.0
5.0,0.75,4.99,0.0,-1.0,-25.0,0.0,-9.0,-0.76,-43.0,20.0,-4.0,1.0,0.0,-6.0,4.0
2.0,-0.6799999999999999,-1.13,-2.0,-13.0,0.0,-0.8999999999999999,5.0,0.3400000000000001,1.0,0.0,-5.0,-4.0,0.0,-5.0,6.0
3.0,-1.4000000000000004,-2.5999999999999996,0.0,-9.0,8.0,0.4,-3.0,-1.04,-30.0,0.0,-11.0,-3.0,0.0,-1.0,4.0
0.0,0.8399999999999999,0.6800000000000002,1.0,-11.0,5.0,-0.8,-44.0,-0.34,-18.0,0.0,-21.0,-6.0,0.0,-9.0,-3.0
-1.0,0.040000000000000036,-2.68,0.0,-13.0,6.0,-0.30000000000000004,31.0,-1.52,19.0,-10.0,7.0,5.0,0.0,2.0,1.0
1.0,0.7999999999999998,0.56,0.0,-10.0,-5.0,-0.3,-35.0,-0.37999999999999995,-13.0,0.0,-19.0,-13.0,0.0,-10.0,4.0
-4.0,-1.6399999999999997,-1.6900000000000004,0.0,6.0,-3.0,-0.1,-30.0,0.08999999999999997,-9.0,0.0,-1.0,-1.0,1.0,5.0,-4.0
4.0,0.27,0.8699999999999997,-2.0,9.0,-8.0,1.5999999999999999,-11.0,-0.07000000000000006,-2.0,0.0,-6.0,-4.0,0.0,-15.0,3.0
0.0,0.9000000000000004,1.5499999999999998,0.0,-3.0,-11.0,-0.8,0.0,-0.25,-23.0,0.0,5.0,3.0,0.0,9.0,2.0
0.0,-0.040000000000000036,0.5899999999999999,0.0,4.0,-9.0,0.6,14.0,0.18999999999999995,0.0,0.0,0.0,-3.0,-1.0,-9.0,-1.0
0.0,0.7400000000000002,0.3099999999999996,0.0,15.0,-9.0,-0.19999999999999996,18.0,-2.13,5.0,0.0,-19.0,-2.0,2.0,3.0,2.0
4.0,-4.11,2.83,0.0,14.0,6.0,2.0,0.0,0.0,31.0,0.0,-2.0,-2.0,0.0,-5.0,-1.0
0.0,-0.04999999999999982,-3.6699999999999995,2.0,-32.0,-13.0,-1.0,-71.0,-2.46,-9.0,0.0,-4.0,4.0,1.0,-9.0,-3.0
0.0,1.1600000000000001,1.3899999999999997,0.0,5.0,-1.0,-0.5,36.0,0.9499999999999997,72.0,-10.0,2.0,-2.0,0.0,1.0,0.0
7.0,-0.09999999999999964,0.33000000000000007,-2.0,-3.0,-10.0,0.20000000000000007,3.0,1.34,14.0,0.0,-11.0,-7.0,0.0,-8.0,1.0
-7.0,0.8799999999999999,1.47,0.0,6.0,6.0,-0.4,-25.0,-2.5200000000000005,9.0,0.0,2.0,-1.0,0.0,2.0,-3.0
4.0,-3.62,-1.4599999999999997,0.0,-5.0,-9.0,-0.20000000000000007,40.0,-0.17999999999999994,50.0,0.0,3.0,3.0,0.0,0.0,6.0
3.0,1.3099999999999996,3.11,0.0,16.0,1.0,0.19999999999999996,0.0,-2.3600000000000003,64.0,0.0,-7.0,-5.0,1.0,-3.0,1.0
-6.0,0.06000000000000005,0.26000000000000023,0.0,0.0,-5.0,-1.4999999999999998,-8.0,0.8199999999999998,-14.0,0.0,2.0,2.0,2.0,5.0,-2.0
-1.0,-0.77,-0.4299999999999997,0.0,-2.0,3.0,0.7,-10.0,0.9199999999999999,38.0,0.0,-1.0,0.0,0.0,5.0,-4.0
